Territorio;Anual;Medida;Sexo;Edad;Valor;
Beires;2018;Demandantes;Mujeres;TOTAL;2;
Beires;2018;Demandantes;Ambos sexos;De 16 a 29 años;-;
Beires;2018;Demandantes;Ambos sexos;De 30 a 44 años;2,08333334;
Beires;2018;Demandantes;Ambos sexos;De 45 a 64 años;2,16666667;
Beires;2018;Demandantes;Ambos sexos;TOTAL;4,25000001;
Benahadux;2016;Demandantes;Hombres;De 16 a 29 años;42,66666668;
Benahadux;2016;Demandantes;Hombres;De 30 a 44 años;56,33333335;
Benahadux;2016;Demandantes;Hombres;De 45 a 64 años;95,83333333;
Benahadux;2016;Demandantes;Hombres;TOTAL;194,83333336;
Benahadux;2016;Demandantes;Mujeres;De 16 a 29 años;48,5;
Benahadux;2016;Demandantes;Mujeres;De 30 a 44 años;110,83333333;
Benahadux;2016;Demandantes;Mujeres;De 45 a 64 años;105,33333335;
Benahadux;2016;Demandantes;Mujeres;TOTAL;264,66666668;
Benahadux;2016;Demandantes;Ambos sexos;De 16 a 29 años;91,16666668;
Benahadux;2016;Demandantes;Ambos sexos;De 30 a 44 años;167,16666668;
Benahadux;2016;Demandantes;Ambos sexos;De 45 a 64 años;201,16666668;
Benahadux;2016;Demandantes;Ambos sexos;TOTAL;459,50000004;
Benahadux;2017;Demandantes;Hombres;De 16 a 29 años;36,41666665;
Benahadux;2017;Demandantes;Hombres;De 30 a 44 años;41,66666668;
Benahadux;2017;Demandantes;Hombres;De 45 a 64 años;81,91666665;
Benahadux;2017;Demandantes;Hombres;TOTAL;159,99999998;
Benahadux;2017;Demandantes;Mujeres;De 16 a 29 años;47,16666668;
Benahadux;2017;Demandantes;Mujeres;De 30 a 44 años;102,08333332;
Benahadux;2017;Demandantes;Mujeres;De 45 a 64 años;102,25;
Benahadux;2017;Demandantes;Mujeres;TOTAL;251,5;
Benahadux;2017;Demandantes;Ambos sexos;De 16 a 29 años;83,58333333;
Benahadux;2017;Demandantes;Ambos sexos;De 30 a 44 años;143,75;
Benahadux;2017;Demandantes;Ambos sexos;De 45 a 64 años;184,16666665;
Benahadux;2017;Demandantes;Ambos sexos;TOTAL;411,49999998;
Benahadux;2018;Demandantes;Hombres;De 16 a 29 años;30,25;
Benahadux;2018;Demandantes;Hombres;De 30 a 44 años;37,33333331;
Benahadux;2018;Demandantes;Hombres;De 45 a 64 años;65,83333333;
Benahadux;2018;Demandantes;Hombres;TOTAL;133,41666664;
Benahadux;2018;Demandantes;Mujeres;De 16 a 29 años;36,83333333;
Benahadux;2018;Demandantes;Mujeres;De 30 a 44 años;94,24999999;
Benahadux;2018;Demandantes;Mujeres;De 45 a 64 años;107,91666666;
Benahadux;2018;Demandantes;Mujeres;TOTAL;238,99999998;
Benahadux;2018;Demandantes;Ambos sexos;De 16 a 29 años;67,08333333;
Benahadux;2018;Demandantes;Ambos sexos;De 30 a 44 años;131,5833333;
Benahadux;2018;Demandantes;Ambos sexos;De 45 a 64 años;173,74999999;
Benahadux;2018;Demandantes;Ambos sexos;TOTAL;372,41666662;
Benitagla;2016;Demandantes;Hombres;De 16 a 29 años;0,5;
Benitagla;2016;Demandantes;Hombres;De 30 a 44 años;0,66666666;
Benitagla;2016;Demandantes;Hombres;De 45 a 64 años;-;
Benitagla;2016;Demandantes;Hombres;TOTAL;1,16666666;
Benitagla;2016;Demandantes;Mujeres;De 16 a 29 años;0,91666667;
Benitagla;2016;Demandantes;Mujeres;De 30 a 44 años;-;
Benitagla;2016;Demandantes;Mujeres;De 45 a 64 años;0,16666667;
Benitagla;2016;Demandantes;Mujeres;TOTAL;1,08333334;
Benitagla;2016;Demandantes;Ambos sexos;De 16 a 29 años;1,41666667;
Benitagla;2016;Demandantes;Ambos sexos;De 30 a 44 años;0,66666666;
Benitagla;2016;Demandantes;Ambos sexos;De 45 a 64 años;0,16666667;
Benitagla;2016;Demandantes;Ambos sexos;TOTAL;2,25;
Benitagla;2017;Demandantes;Hombres;De 16 a 29 años;0,58333334;
Benitagla;2017;Demandantes;Hombres;De 30 a 44 años;0,83333333;
Benitagla;2017;Demandantes;Hombres;De 45 a 64 años;-;
Benitagla;2017;Demandantes;Hombres;TOTAL;1,41666667;
Benitagla;2017;Demandantes;Mujeres;De 16 a 29 años;0,41666666;
Benitagla;2017;Demandantes;Mujeres;De 30 a 44 años;0,25;
Benitagla;2017;Demandantes;Mujeres;De 45 a 64 años;-;
Benitagla;2017;Demandantes;Mujeres;TOTAL;0,66666666;
Benitagla;2017;Demandantes;Ambos sexos;De 16 a 29 años;1;
Benitagla;2017;Demandantes;Ambos sexos;De 30 a 44 años;1,08333333;
Benitagla;2017;Demandantes;Ambos sexos;De 45 a 64 años;-;
Benitagla;2017;Demandantes;Ambos sexos;TOTAL;2,08333333;
Benitagla;2018;Demandantes;Hombres;De 16 a 29 años;0,33333333;
Benitagla;2018;Demandantes;Hombres;De 30 a 44 años;1,25;
Benitagla;2018;Demandantes;Hombres;De 45 a 64 años;-;
Benitagla;2018;Demandantes;Hombres;TOTAL;1,58333333;
Benitagla;2018;Demandantes;Mujeres;De 16 a 29 años;0,08333333;
Benitagla;2018;Demandantes;Mujeres;De 30 a 44 años;0,83333333;
Benitagla;2018;Demandantes;Mujeres;De 45 a 64 años;-;
Benitagla;2018;Demandantes;Mujeres;TOTAL;0,91666666;
Benitagla;2018;Demandantes;Ambos sexos;De 16 a 29 años;0,41666666;
Benitagla;2018;Demandantes;Ambos sexos;De 30 a 44 años;2,08333333;
Benitagla;2018;Demandantes;Ambos sexos;De 45 a 64 años;-;
Benitagla;2018;Demandantes;Ambos sexos;TOTAL;2,49999999;
Benizalón;2016;Demandantes;Hombres;De 16 a 29 años;0,83333333;
Benizalón;2016;Demandantes;Hombres;De 30 a 44 años;2,50000001;
Benizalón;2016;Demandantes;Hombres;De 45 a 64 años;5,99999999;
Benizalón;2016;Demandantes;Hombres;TOTAL;9,33333333;
Benizalón;2016;Demandantes;Mujeres;De 16 a 29 años;1,74999999;
Benizalón;2016;Demandantes;Mujeres;De 30 a 44 años;3;
Benizalón;2016;Demandantes;Mujeres;De 45 a 64 años;4,08333334;
Benizalón;2016;Demandantes;Mujeres;TOTAL;8,83333333;
Benizalón;2016;Demandantes;Ambos sexos;De 16 a 29 años;2,58333332;
Benizalón;2016;Demandantes;Ambos sexos;De 30 a 44 años;5,50000001;
Benizalón;2016;Demandantes;Ambos sexos;De 45 a 64 años;10,08333333;
Benizalón;2016;Demandantes;Ambos sexos;TOTAL;18,16666666;
Benizalón;2017;Demandantes;Hombres;De 16 a 29 años;2,16666667;
Benizalón;2017;Demandantes;Hombres;De 30 a 44 años;2,58333333;
Benizalón;2017;Demandantes;Hombres;De 45 a 64 años;4,33333333;
Benizalón;2017;Demandantes;Hombres;TOTAL;9,08333333;
Benizalón;2017;Demandantes;Mujeres;De 16 a 29 años;1,33333333;
Benizalón;2017;Demandantes;Mujeres;De 30 a 44 años;1,83333334;
Benizalón;2017;Demandantes;Mujeres;De 45 a 64 años;3,16666666;
Benizalón;2017;Demandantes;Mujeres;TOTAL;6,33333333;
Benizalón;2017;Demandantes;Ambos sexos;De 16 a 29 años;3,5;
Benizalón;2017;Demandantes;Ambos sexos;De 30 a 44 años;4,41666667;
Benizalón;2017;Demandantes;Ambos sexos;De 45 a 64 años;7,49999999;
Benizalón;2017;Demandantes;Ambos sexos;TOTAL;15,41666666;
Benizalón;2018;Demandantes;Hombres;De 16 a 29 años;1,33333333;
Benizalón;2018;Demandantes;Hombres;De 30 a 44 años;3,91666666;
Benizalón;2018;Demandantes;Hombres;De 45 a 64 años;4;
Benizalón;2018;Demandantes;Hombres;TOTAL;9,24999999;
Benizalón;2018;Demandantes;Mujeres;De 16 a 29 años;1,66666667;
Benizalón;2018;Demandantes;Mujeres;De 30 a 44 años;1,58333334;
Benizalón;2018;Demandantes;Mujeres;De 45 a 64 años;2,66666667;
Benizalón;2018;Demandantes;Mujeres;TOTAL;5,91666668;
Benizalón;2018;Demandantes;Ambos sexos;De 16 a 29 años;3;
Benizalón;2018;Demandantes;Ambos sexos;De 30 a 44 años;5,5;
Benizalón;2018;Demandantes;Ambos sexos;De 45 a 64 años;6,66666667;
Benizalón;2018;Demandantes;Ambos sexos;TOTAL;15,16666667;
Bentarique;2016;Demandantes;Hombres;De 16 a 29 años;2,66666666;
Bentarique;2016;Demandantes;Hombres;De 30 a 44 años;6,83333333;
Bentarique;2016;Demandantes;Hombres;De 45 a 64 años;5,83333334;
Bentarique;2016;Demandantes;Hombres;TOTAL;15,33333333;
Bentarique;2016;Demandantes;Mujeres;De 16 a 29 años;0,33333333;
Bentarique;2016;Demandantes;Mujeres;De 30 a 44 años;4,24999999;
Bentarique;2016;Demandantes;Mujeres;De 45 a 64 años;4,91666667;
Bentarique;2016;Demandantes;Mujeres;TOTAL;9,49999999;
Bentarique;2016;Demandantes;Ambos sexos;De 16 a 29 años;2,99999999;
Bentarique;2016;Demandantes;Ambos sexos;De 30 a 44 años;11,08333332;
Bentarique;2016;Demandantes;Ambos sexos;De 45 a 64 años;10,75000001;
Bentarique;2016;Demandantes;Ambos sexos;TOTAL;24,83333332;
Bentarique;2017;Demandantes;Hombres;De 16 a 29 años;1,91666666;
Bentarique;2017;Demandantes;Hombres;De 30 a 44 años;4,16666666;
Bentarique;2017;Demandantes;Hombres;De 45 a 64 años;4,5;
Bentarique;2017;Demandantes;Hombres;TOTAL;10,58333332;
Bentarique;2017;Demandantes;Mujeres;De 16 a 29 años;1,16666666;
Bentarique;2017;Demandantes;Mujeres;De 30 a 44 años;4,83333333;
Bentarique;2017;Demandantes;Mujeres;De 45 a 64 años;4,08333333;
Bentarique;2017;Demandantes;Mujeres;TOTAL;10,08333332;
Bentarique;2017;Demandantes;Ambos sexos;De 16 a 29 años;3,08333332;
Bentarique;2017;Demandantes;Ambos sexos;De 30 a 44 años;8,99999999;
Bentarique;2017;Demandantes;Ambos sexos;De 45 a 64 años;8,58333333;
Bentarique;2017;Demandantes;Ambos sexos;TOTAL;20,66666664;
Bentarique;2018;Demandantes;Hombres;De 16 a 29 años;1;
Bentarique;2018;Demandantes;Hombres;De 30 a 44 años;2,41666667;
Bentarique;2018;Demandantes;Hombres;De 45 a 64 años;3,66666666;
Bentarique;2018;Demandantes;Hombres;TOTAL;7,08333333;
Bentarique;2018;Demandantes;Mujeres;De 16 a 29 años;0,75;
Bentarique;2018;Demandantes;Mujeres;De 30 a 44 años;3,49999999;
Bentarique;2018;Demandantes;Mujeres;De 45 a 64 años;1,75;
Bentarique;2018;Demandantes;Mujeres;TOTAL;5,99999999;
Bentarique;2018;Demandantes;Ambos sexos;De 16 a 29 años;1,75;
Bentarique;2018;Demandantes;Ambos sexos;De 30 a 44 años;5,91666666;
Bentarique;2018;Demandantes;Ambos sexos;De 45 a 64 años;5,41666666;
Bentarique;2018;Demandantes;Ambos sexos;TOTAL;13,08333332;
Berja;2016;Demandantes;Hombres;De 16 a 29 años;147,74999999;
Berja;2016;Demandantes;Hombres;De 30 a 44 años;245,41666666;
Berja;2016;Demandantes;Hombres;De 45 a 64 años;389,41666664;
Berja;2016;Demandantes;Hombres;TOTAL;782,58333329;
Berja;2016;Demandantes;Mujeres;De 16 a 29 años;212,33333334;
Berja;2016;Demandantes;Mujeres;De 30 a 44 años;287,91666669;
Berja;2016;Demandantes;Mujeres;De 45 a 64 años;318,75;
Berja;2016;Demandantes;Mujeres;TOTAL;819,00000003;
Berja;2016;Demandantes;Ambos sexos;De 16 a 29 años;360,08333333;
Berja;2016;Demandantes;Ambos sexos;De 30 a 44 años;533,33333335;
Berja;2016;Demandantes;Ambos sexos;De 45 a 64 años;708,16666664;
Berja;2016;Demandantes;Ambos sexos;TOTAL;1601,58333332;
Berja;2017;Demandantes;Hombres;De 16 a 29 años;117,25000003;
Berja;2017;Demandantes;Hombres;De 30 a 44 años;207,25000001;
Berja;2017;Demandantes;Hombres;De 45 a 64 años;347,16666666;
Berja;2017;Demandantes;Hombres;TOTAL;671,6666667;
Berja;2017;Demandantes;Mujeres;De 16 a 29 años;177,66666669;
Berja;2017;Demandantes;Mujeres;De 30 a 44 años;276,25;
Berja;2017;Demandantes;Mujeres;De 45 a 64 años;307,33333333;
Berja;2017;Demandantes;Mujeres;TOTAL;761,25000002;
Berja;2017;Demandantes;Ambos sexos;De 16 a 29 años;294,91666672;
Berja;2017;Demandantes;Ambos sexos;De 30 a 44 años;483,50000001;
Berja;2017;Demandantes;Ambos sexos;De 45 a 64 años;654,49999999;
Berja;2017;Demandantes;Ambos sexos;TOTAL;1432,91666672;
Berja;2018;Demandantes;Hombres;De 16 a 29 años;114,74999998;
Berja;2018;Demandantes;Hombres;De 30 a 44 años;184,91666666;
Berja;2018;Demandantes;Hombres;De 45 a 64 años;315,08333334;
Berja;2018;Demandantes;Hombres;TOTAL;614,74999998;
Berja;2018;Demandantes;Mujeres;De 16 a 29 años;167,00000002;
Berja;2018;Demandantes;Mujeres;De 30 a 44 años;259,91666669;
Berja;2018;Demandantes;Mujeres;De 45 a 64 años;298,75000001;
Berja;2018;Demandantes;Mujeres;TOTAL;725,66666672;
Berja;2018;Demandantes;Ambos sexos;De 16 a 29 años;281,75;
Berja;2018;Demandantes;Ambos sexos;De 30 a 44 años;444,83333335;
Berja;2018;Demandantes;Ambos sexos;De 45 a 64 años;613,83333335;
Berja;2018;Demandantes;Ambos sexos;TOTAL;1340,4166667;
Canjáyar;2016;Demandantes;Hombres;De 16 a 29 años;17,58333333;
Canjáyar;2016;Demandantes;Hombres;De 30 a 44 años;19,83333332;
Canjáyar;2016;Demandantes;Hombres;De 45 a 64 años;36,16666667;
Canjáyar;2016;Demandantes;Hombres;TOTAL;73,58333332;
Canjáyar;2016;Demandantes;Mujeres;De 16 a 29 años;15,5;
Canjáyar;2016;Demandantes;Mujeres;De 30 a 44 años;12,58333333;
Canjáyar;2016;Demandantes;Mujeres;De 45 a 64 años;10,99999999;
Canjáyar;2016;Demandantes;Mujeres;TOTAL;39,08333332;
Canjáyar;2016;Demandantes;Ambos sexos;De 16 a 29 años;33,08333333;
Canjáyar;2016;Demandantes;Ambos sexos;De 30 a 44 años;32,41666665;
Canjáyar;2016;Demandantes;Ambos sexos;De 45 a 64 años;47,16666666;
Canjáyar;2016;Demandantes;Ambos sexos;TOTAL;112,66666664;
Canjáyar;2017;Demandantes;Hombres;De 16 a 29 años;12,5;
Canjáyar;2017;Demandantes;Hombres;De 30 a 44 años;12,33333332;
Canjáyar;2017;Demandantes;Hombres;De 45 a 64 años;35,91666665;
Canjáyar;2017;Demandantes;Hombres;TOTAL;60,74999997;
Canjáyar;2017;Demandantes;Mujeres;De 16 a 29 años;13,33333333;
Canjáyar;2017;Demandantes;Mujeres;De 30 a 44 años;13,66666668;
Canjáyar;2017;Demandantes;Mujeres;De 45 a 64 años;14,83333334;
Canjáyar;2017;Demandantes;Mujeres;TOTAL;41,83333335;
Canjáyar;2017;Demandantes;Ambos sexos;De 16 a 29 años;25,83333333;
Canjáyar;2017;Demandantes;Ambos sexos;De 30 a 44 años;26;
Canjáyar;2017;Demandantes;Ambos sexos;De 45 a 64 años;50,74999999;
Canjáyar;2017;Demandantes;Ambos sexos;TOTAL;102,58333332;
Canjáyar;2018;Demandantes;Hombres;De 16 a 29 años;13,33333333;
Canjáyar;2018;Demandantes;Hombres;De 30 a 44 años;11,83333334;
Canjáyar;2018;Demandantes;Hombres;De 45 a 64 años;36;
Canjáyar;2018;Demandantes;Hombres;TOTAL;61,16666667;
Canjáyar;2018;Demandantes;Mujeres;De 16 a 29 años;9,91666667;
Canjáyar;2018;Demandantes;Mujeres;De 30 a 44 años;13,83333332;
Canjáyar;2018;Demandantes;Mujeres;De 45 a 64 años;13,33333333;
Canjáyar;2018;Demandantes;Mujeres;TOTAL;37,08333332;
Canjáyar;2018;Demandantes;Ambos sexos;De 16 a 29 años;23,25;
Canjáyar;2018;Demandantes;Ambos sexos;De 30 a 44 años;25,66666666;
Canjáyar;2018;Demandantes;Ambos sexos;De 45 a 64 años;49,33333333;
Canjáyar;2018;Demandantes;Ambos sexos;TOTAL;98,24999999;
Cantoria;2016;Demandantes;Hombres;De 16 a 29 años;30,83333334;
Cantoria;2016;Demandantes;Hombres;De 30 a 44 años;40,83333334;
Cantoria;2016;Demandantes;Hombres;De 45 a 64 años;82,33333333;
Cantoria;2016;Demandantes;Hombres;TOTAL;154,00000001;
Cantoria;2016;Demandantes;Mujeres;De 16 a 29 años;25,66666667;
Cantoria;2016;Demandantes;Mujeres;De 30 a 44 años;60,16666667;
Cantoria;2016;Demandantes;Mujeres;De 45 a 64 años;51,25000001;
Cantoria;2016;Demandantes;Mujeres;TOTAL;137,08333335;
Cantoria;2016;Demandantes;Ambos sexos;De 16 a 29 años;56,50000001;
Cantoria;2016;Demandantes;Ambos sexos;De 30 a 44 años;101,00000001;
Cantoria;2016;Demandantes;Ambos sexos;De 45 a 64 años;133,58333334;
Cantoria;2016;Demandantes;Ambos sexos;TOTAL;291,08333336;
Cantoria;2017;Demandantes;Hombres;De 16 a 29 años;23,41666667;
Cantoria;2017;Demandantes;Hombres;De 30 a 44 años;30,5;
Cantoria;2017;Demandantes;Hombres;De 45 a 64 años;76,16666667;
Cantoria;2017;Demandantes;Hombres;TOTAL;130,08333334;
Cantoria;2017;Demandantes;Mujeres;De 16 a 29 años;17,83333335;
Cantoria;2017;Demandantes;Mujeres;De 30 a 44 años;48,41666665;
Cantoria;2017;Demandantes;Mujeres;De 45 a 64 años;53,83333333;
Cantoria;2017;Demandantes;Mujeres;TOTAL;120,08333333;
Cantoria;2017;Demandantes;Ambos sexos;De 16 a 29 años;41,25000002;
Cantoria;2017;Demandantes;Ambos sexos;De 30 a 44 años;78,91666665;
Cantoria;2017;Demandantes;Ambos sexos;De 45 a 64 años;130;
Cantoria;2017;Demandantes;Ambos sexos;TOTAL;250,16666667;
Cantoria;2018;Demandantes;Hombres;De 16 a 29 años;21,66666666;
Cantoria;2018;Demandantes;Hombres;De 30 a 44 años;19,91666666;
Cantoria;2018;Demandantes;Hombres;De 45 a 64 años;61,49999999;
Cantoria;2018;Demandantes;Hombres;TOTAL;103,08333331;
Cantoria;2018;Demandantes;Mujeres;De 16 a 29 años;17,49999999;
Cantoria;2018;Demandantes;Mujeres;De 30 a 44 años;41,75000001;
Cantoria;2018;Demandantes;Mujeres;De 45 a 64 años;51,91666667;
Cantoria;2018;Demandantes;Mujeres;TOTAL;111,16666667;
Cantoria;2018;Demandantes;Ambos sexos;De 16 a 29 años;39,16666665;
Cantoria;2018;Demandantes;Ambos sexos;De 30 a 44 años;61,66666667;
Cantoria;2018;Demandantes;Ambos sexos;De 45 a 64 años;113,41666666;
Cantoria;2018;Demandantes;Ambos sexos;TOTAL;214,24999998;
Carboneras;2016;Demandantes;Hombres;De 16 a 29 años;64,08333332;
Carboneras;2016;Demandantes;Hombres;De 30 a 44 años;89,91666665;
Carboneras;2016;Demandantes;Hombres;De 45 a 64 años;129,5;
Carboneras;2016;Demandantes;Hombres;TOTAL;283,49999997;
Carboneras;2016;Demandantes;Mujeres;De 16 a 29 años;68,83333334;
Carboneras;2016;Demandantes;Mujeres;De 30 a 44 años;142,41666665;
Carboneras;2016;Demandantes;Mujeres;De 45 a 64 años;153,58333334;
Carboneras;2016;Demandantes;Mujeres;TOTAL;364,83333333;
Carboneras;2016;Demandantes;Ambos sexos;De 16 a 29 años;132,91666666;
Carboneras;2016;Demandantes;Ambos sexos;De 30 a 44 años;232,3333333;
Carboneras;2016;Demandantes;Ambos sexos;De 45 a 64 años;283,08333334;
Carboneras;2016;Demandantes;Ambos sexos;TOTAL;648,3333333;
Carboneras;2017;Demandantes;Hombres;De 16 a 29 años;51,00000001;
Carboneras;2017;Demandantes;Hombres;De 30 a 44 años;84,08333334;
Carboneras;2017;Demandantes;Hombres;De 45 a 64 años;129,75;
Carboneras;2017;Demandantes;Hombres;TOTAL;264,83333335;
Carboneras;2017;Demandantes;Mujeres;De 16 a 29 años;57,66666666;
Carboneras;2017;Demandantes;Mujeres;De 30 a 44 años;140,75000001;
Carboneras;2017;Demandantes;Mujeres;De 45 a 64 años;156,66666665;
Carboneras;2017;Demandantes;Mujeres;TOTAL;355,08333332;
Carboneras;2017;Demandantes;Ambos sexos;De 16 a 29 años;108,66666667;
Carboneras;2017;Demandantes;Ambos sexos;De 30 a 44 años;224,83333335;
Carboneras;2017;Demandantes;Ambos sexos;De 45 a 64 años;286,41666665;
Carboneras;2017;Demandantes;Ambos sexos;TOTAL;619,91666667;
Carboneras;2018;Demandantes;Hombres;De 16 a 29 años;48,5;
Carboneras;2018;Demandantes;Hombres;De 30 a 44 años;73,91666666;
Carboneras;2018;Demandantes;Hombres;De 45 a 64 años;121,66666664;
Carboneras;2018;Demandantes;Hombres;TOTAL;244,0833333;
Carboneras;2018;Demandantes;Mujeres;De 16 a 29 años;53,83333332;
Carboneras;2018;Demandantes;Mujeres;De 30 a 44 años;138,91666666;
Carboneras;2018;Demandantes;Mujeres;De 45 a 64 años;158,5;
Carboneras;2018;Demandantes;Mujeres;TOTAL;351,24999998;
Carboneras;2018;Demandantes;Ambos sexos;De 16 a 29 años;102,33333332;
Carboneras;2018;Demandantes;Ambos sexos;De 30 a 44 años;212,83333332;
Carboneras;2018;Demandantes;Ambos sexos;De 45 a 64 años;280,16666664;
Carboneras;2018;Demandantes;Ambos sexos;TOTAL;595,33333328;
Castro de Filabres;2016;Demandantes;Hombres;De 16 a 29 años;1,25;
Castro de Filabres;2016;Demandantes;Hombres;De 30 a 44 años;0,08333333;
Castro de Filabres;2016;Demandantes;Hombres;De 45 a 64 años;1,83333334;
Castro de Filabres;2016;Demandantes;Hombres;TOTAL;3,16666667;
Castro de Filabres;2016;Demandantes;Mujeres;De 16 a 29 años;1,33333334;
Castro de Filabres;2016;Demandantes;Mujeres;De 30 a 44 años;1,33333333;
Castro de Filabres;2016;Demandantes;Mujeres;De 45 a 64 años;1,83333333;
Castro de Filabres;2016;Demandantes;Mujeres;TOTAL;4,5;
Castro de Filabres;2016;Demandantes;Ambos sexos;De 16 a 29 años;2,58333334;
Castro de Filabres;2016;Demandantes;Ambos sexos;De 30 a 44 años;1,41666666;
Castro de Filabres;2016;Demandantes;Ambos sexos;De 45 a 64 años;3,66666667;
Castro de Filabres;2016;Demandantes;Ambos sexos;TOTAL;7,66666667;
Castro de Filabres;2017;Demandantes;Hombres;De 16 a 29 años;1,33333333;
Castro de Filabres;2017;Demandantes;Hombres;De 30 a 44 años;0,16666667;
Castro de Filabres;2017;Demandantes;Hombres;De 45 a 64 años;0,83333333;
Castro de Filabres;2017;Demandantes;Hombres;TOTAL;2,33333333;
Castro de Filabres;2017;Demandantes;Mujeres;De 16 a 29 años;0,25;
Castro de Filabres;2017;Demandantes;Mujeres;De 30 a 44 años;1,08333333;
Castro de Filabres;2017;Demandantes;Mujeres;De 45 a 64 años;2;
Castro de Filabres;2017;Demandantes;Mujeres;TOTAL;3,33333333;
Castro de Filabres;2017;Demandantes;Ambos sexos;De 16 a 29 años;1,58333333;
Castro de Filabres;2017;Demandantes;Ambos sexos;De 30 a 44 años;1,25;
Castro de Filabres;2017;Demandantes;Ambos sexos;De 45 a 64 años;2,83333333;
Castro de Filabres;2017;Demandantes;Ambos sexos;TOTAL;5,66666666;
Castro de Filabres;2018;Demandantes;Hombres;De 16 a 29 años;2,33333333;
Castro de Filabres;2018;Demandantes;Hombres;De 30 a 44 años;-;
Castro de Filabres;2018;Demandantes;Hombres;De 45 a 64 años;0,41666667;
Castro de Filabres;2018;Demandantes;Hombres;TOTAL;2,75;
Castro de Filabres;2018;Demandantes;Mujeres;De 16 a 29 años;-;
Castro de Filabres;2018;Demandantes;Mujeres;De 30 a 44 años;0,66666666;
Castro de Filabres;2018;Demandantes;Mujeres;De 45 a 64 años;2;
Castro de Filabres;2018;Demandantes;Mujeres;TOTAL;2,66666666;
Castro de Filabres;2018;Demandantes;Ambos sexos;De 16 a 29 años;2,33333333;
Castro de Filabres;2018;Demandantes;Ambos sexos;De 30 a 44 años;0,66666666;
Castro de Filabres;2018;Demandantes;Ambos sexos;De 45 a 64 años;2,41666667;
Castro de Filabres;2018;Demandantes;Ambos sexos;TOTAL;5,41666666;
Chercos;2016;Demandantes;Hombres;De 16 a 29 años;3,75;
Chercos;2016;Demandantes;Hombres;De 30 a 44 años;7,24999999;
Chercos;2016;Demandantes;Hombres;De 45 a 64 años;5,24999999;
Chercos;2016;Demandantes;Hombres;TOTAL;16,24999998;
Chercos;2016;Demandantes;Mujeres;De 16 a 29 años;4,25;
Chercos;2016;Demandantes;Mujeres;De 30 a 44 años;4,41666666;
Chercos;2016;Demandantes;Mujeres;De 45 a 64 años;0,25;
Chercos;2016;Demandantes;Mujeres;TOTAL;8,91666666;
Chercos;2016;Demandantes;Ambos sexos;De 16 a 29 años;8;
Chercos;2016;Demandantes;Ambos sexos;De 30 a 44 años;11,66666665;
Chercos;2016;Demandantes;Ambos sexos;De 45 a 64 años;5,49999999;
Chercos;2016;Demandantes;Ambos sexos;TOTAL;25,16666664;
Chercos;2017;Demandantes;Hombres;De 16 a 29 años;1,66666666;
Chercos;2017;Demandantes;Hombres;De 30 a 44 años;4,08333334;
Chercos;2017;Demandantes;Hombres;De 45 a 64 años;4,5;
Chercos;2017;Demandantes;Hombres;TOTAL;10,25;
Chercos;2017;Demandantes;Mujeres;De 16 a 29 años;2,50000001;
Chercos;2017;Demandantes;Mujeres;De 30 a 44 años;6,99999999;
Chercos;2017;Demandantes;Mujeres;De 45 a 64 años;0,91666667;
Chercos;2017;Demandantes;Mujeres;TOTAL;10,41666667;
Chercos;2017;Demandantes;Ambos sexos;De 16 a 29 años;4,16666667;
Chercos;2017;Demandantes;Ambos sexos;De 30 a 44 años;11,08333333;
Chercos;2017;Demandantes;Ambos sexos;De 45 a 64 años;5,41666667;
Chercos;2017;Demandantes;Ambos sexos;TOTAL;20,66666667;
Chercos;2018;Demandantes;Hombres;De 16 a 29 años;1,74999999;
Chercos;2018;Demandantes;Hombres;De 30 a 44 años;4,08333334;
Chercos;2018;Demandantes;Hombres;De 45 a 64 años;4,25;
Chercos;2018;Demandantes;Hombres;TOTAL;10,08333333;
Chercos;2018;Demandantes;Mujeres;De 16 a 29 años;2,33333334;
Chercos;2018;Demandantes;Mujeres;De 30 a 44 años;5,41666668;
Chercos;2018;Demandantes;Mujeres;De 45 a 64 años;1,66666666;
Chercos;2018;Demandantes;Mujeres;TOTAL;9,41666668;
Chercos;2018;Demandantes;Ambos sexos;De 16 a 29 años;4,08333333;
Chercos;2018;Demandantes;Ambos sexos;De 30 a 44 años;9,50000002;
Chercos;2018;Demandantes;Ambos sexos;De 45 a 64 años;5,91666666;
Chercos;2018;Demandantes;Ambos sexos;TOTAL;19,50000001;
Chirivel;2016;Demandantes;Hombres;De 16 a 29 años;13,5;
Chirivel;2016;Demandantes;Hombres;De 30 a 44 años;10,00000001;
Chirivel;2016;Demandantes;Hombres;De 45 a 64 años;12,91666667;
Chirivel;2016;Demandantes;Hombres;TOTAL;36,41666668;
Chirivel;2016;Demandantes;Mujeres;De 16 a 29 años;11,08333335;
Chirivel;2016;Demandantes;Mujeres;De 30 a 44 años;12,16666667;
Chirivel;2016;Demandantes;Mujeres;De 45 a 64 años;11;
Chirivel;2016;Demandantes;Mujeres;TOTAL;34,25000002;
Chirivel;2016;Demandantes;Ambos sexos;De 16 a 29 años;24,58333335;
Chirivel;2016;Demandantes;Ambos sexos;De 30 a 44 años;22,16666668;
Chirivel;2016;Demandantes;Ambos sexos;De 45 a 64 años;23,91666667;
Chirivel;2016;Demandantes;Ambos sexos;TOTAL;70,6666667;
Chirivel;2017;Demandantes;Hombres;De 16 a 29 años;8,25;
