Territorio;Anual;Medida;Sexo;Edad;Valor;
Valsequillo;2024;Demandantes;Ambos sexos;TOTAL;34,66666665;
Villa del Río;2022;Demandantes;Hombres;De 16 a 29 años;47,75000001;
Villa del Río;2022;Demandantes;Hombres;De 30 a 44 años;69,74999999;
Villa del Río;2022;Demandantes;Hombres;De 45 a 64 años;130,83333334;
Villa del Río;2022;Demandantes;Hombres;TOTAL;248,33333334;
Villa del Río;2022;Demandantes;Mujeres;De 16 a 29 años;57,58333336;
Villa del Río;2022;Demandantes;Mujeres;De 30 a 44 años;97,16666666;
Villa del Río;2022;Demandantes;Mujeres;De 45 a 64 años;154,66666667;
Villa del Río;2022;Demandantes;Mujeres;TOTAL;309,41666669;
Villa del Río;2022;Demandantes;Ambos sexos;De 16 a 29 años;105,33333337;
Villa del Río;2022;Demandantes;Ambos sexos;De 30 a 44 años;166,91666665;
Villa del Río;2022;Demandantes;Ambos sexos;De 45 a 64 años;285,50000001;
Villa del Río;2022;Demandantes;Ambos sexos;TOTAL;557,75000003;
Villa del Río;2023;Demandantes;Hombres;De 16 a 29 años;40,91666668;
Villa del Río;2023;Demandantes;Hombres;De 30 a 44 años;56,08333333;
Villa del Río;2023;Demandantes;Hombres;De 45 a 64 años;116,08333332;
Villa del Río;2023;Demandantes;Hombres;TOTAL;213,08333333;
Villa del Río;2023;Demandantes;Mujeres;De 16 a 29 años;46,16666667;
Villa del Río;2023;Demandantes;Mujeres;De 30 a 44 años;90,33333333;
Villa del Río;2023;Demandantes;Mujeres;De 45 a 64 años;162,75;
Villa del Río;2023;Demandantes;Mujeres;TOTAL;299,25;
Villa del Río;2023;Demandantes;Ambos sexos;De 16 a 29 años;87,08333335;
Villa del Río;2023;Demandantes;Ambos sexos;De 30 a 44 años;146,41666666;
Villa del Río;2023;Demandantes;Ambos sexos;De 45 a 64 años;278,83333332;
Villa del Río;2023;Demandantes;Ambos sexos;TOTAL;512,33333333;
Villa del Río;2024;Demandantes;Hombres;De 16 a 29 años;42,16666667;
Villa del Río;2024;Demandantes;Hombres;De 30 a 44 años;55,33333333;
Villa del Río;2024;Demandantes;Hombres;De 45 a 64 años;115,5;
Villa del Río;2024;Demandantes;Hombres;TOTAL;213;
Villa del Río;2024;Demandantes;Mujeres;De 16 a 29 años;52,75000001;
Villa del Río;2024;Demandantes;Mujeres;De 30 a 44 años;82,41666665;
Villa del Río;2024;Demandantes;Mujeres;De 45 a 64 años;163,74999998;
Villa del Río;2024;Demandantes;Mujeres;TOTAL;298,91666664;
Villa del Río;2024;Demandantes;Ambos sexos;De 16 a 29 años;94,91666668;
Villa del Río;2024;Demandantes;Ambos sexos;De 30 a 44 años;137,74999998;
Villa del Río;2024;Demandantes;Ambos sexos;De 45 a 64 años;279,24999998;
Villa del Río;2024;Demandantes;Ambos sexos;TOTAL;511,91666664;
Villafranca de Córdoba;2022;Demandantes;Hombres;De 16 a 29 años;36,08333332;
Villafranca de Córdoba;2022;Demandantes;Hombres;De 30 a 44 años;31,66666666;
Villafranca de Córdoba;2022;Demandantes;Hombres;De 45 a 64 años;95,99999999;
Villafranca de Córdoba;2022;Demandantes;Hombres;TOTAL;163,74999997;
Villafranca de Córdoba;2022;Demandantes;Mujeres;De 16 a 29 años;52,83333332;
Villafranca de Córdoba;2022;Demandantes;Mujeres;De 30 a 44 años;95,41666666;
Villafranca de Córdoba;2022;Demandantes;Mujeres;De 45 a 64 años;112,24999998;
Villafranca de Córdoba;2022;Demandantes;Mujeres;TOTAL;260,49999996;
Villafranca de Córdoba;2022;Demandantes;Ambos sexos;De 16 a 29 años;88,91666664;
Villafranca de Córdoba;2022;Demandantes;Ambos sexos;De 30 a 44 años;127,08333332;
Villafranca de Córdoba;2022;Demandantes;Ambos sexos;De 45 a 64 años;208,24999997;
Villafranca de Córdoba;2022;Demandantes;Ambos sexos;TOTAL;424,24999993;
Villafranca de Córdoba;2023;Demandantes;Hombres;De 16 a 29 años;26,41666667;
Villafranca de Córdoba;2023;Demandantes;Hombres;De 30 a 44 años;23,75000003;
Villafranca de Córdoba;2023;Demandantes;Hombres;De 45 a 64 años;82,83333332;
Villafranca de Córdoba;2023;Demandantes;Hombres;TOTAL;133,00000002;
Villafranca de Córdoba;2023;Demandantes;Mujeres;De 16 a 29 años;48;
Villafranca de Córdoba;2023;Demandantes;Mujeres;De 30 a 44 años;82,24999999;
Villafranca de Córdoba;2023;Demandantes;Mujeres;De 45 a 64 años;117,5;
Villafranca de Córdoba;2023;Demandantes;Mujeres;TOTAL;247,74999999;
Villafranca de Córdoba;2023;Demandantes;Ambos sexos;De 16 a 29 años;74,41666667;
Villafranca de Córdoba;2023;Demandantes;Ambos sexos;De 30 a 44 años;106,00000002;
Villafranca de Córdoba;2023;Demandantes;Ambos sexos;De 45 a 64 años;200,33333332;
Villafranca de Córdoba;2023;Demandantes;Ambos sexos;TOTAL;380,75000001;
Villafranca de Córdoba;2024;Demandantes;Hombres;De 16 a 29 años;24,08333334;
Villafranca de Córdoba;2024;Demandantes;Hombres;De 30 a 44 años;19,41666669;
Villafranca de Córdoba;2024;Demandantes;Hombres;De 45 a 64 años;71,91666665;
Villafranca de Córdoba;2024;Demandantes;Hombres;TOTAL;115,41666668;
Villafranca de Córdoba;2024;Demandantes;Mujeres;De 16 a 29 años;36,25;
Villafranca de Córdoba;2024;Demandantes;Mujeres;De 30 a 44 años;77,16666665;
Villafranca de Córdoba;2024;Demandantes;Mujeres;De 45 a 64 años;119,16666668;
Villafranca de Córdoba;2024;Demandantes;Mujeres;TOTAL;232,58333333;
Villafranca de Córdoba;2024;Demandantes;Ambos sexos;De 16 a 29 años;60,33333334;
Villafranca de Córdoba;2024;Demandantes;Ambos sexos;De 30 a 44 años;96,58333334;
Villafranca de Córdoba;2024;Demandantes;Ambos sexos;De 45 a 64 años;191,08333333;
Villafranca de Córdoba;2024;Demandantes;Ambos sexos;TOTAL;348,00000001;
Villaharta;2022;Demandantes;Hombres;De 16 a 29 años;5,16666667;
Villaharta;2022;Demandantes;Hombres;De 30 a 44 años;9,75;
Villaharta;2022;Demandantes;Hombres;De 45 a 64 años;22,58333333;
Villaharta;2022;Demandantes;Hombres;TOTAL;37,5;
Villaharta;2022;Demandantes;Mujeres;De 16 a 29 años;8,49999999;
Villaharta;2022;Demandantes;Mujeres;De 30 a 44 años;10,16666668;
Villaharta;2022;Demandantes;Mujeres;De 45 a 64 años;18,00000001;
Villaharta;2022;Demandantes;Mujeres;TOTAL;36,66666668;
Villaharta;2022;Demandantes;Ambos sexos;De 16 a 29 años;13,66666666;
Villaharta;2022;Demandantes;Ambos sexos;De 30 a 44 años;19,91666668;
Villaharta;2022;Demandantes;Ambos sexos;De 45 a 64 años;40,58333334;
Villaharta;2022;Demandantes;Ambos sexos;TOTAL;74,16666668;
Villaharta;2023;Demandantes;Hombres;De 16 a 29 años;5,16666668;
Villaharta;2023;Demandantes;Hombres;De 30 a 44 años;6,24999999;
Villaharta;2023;Demandantes;Hombres;De 45 a 64 años;18,91666667;
Villaharta;2023;Demandantes;Hombres;TOTAL;30,33333334;
Villaharta;2023;Demandantes;Mujeres;De 16 a 29 años;6,33333332;
Villaharta;2023;Demandantes;Mujeres;De 30 a 44 años;7,74999999;
Villaharta;2023;Demandantes;Mujeres;De 45 a 64 años;19,41666669;
Villaharta;2023;Demandantes;Mujeres;TOTAL;33,5;
Villaharta;2023;Demandantes;Ambos sexos;De 16 a 29 años;11,5;
Villaharta;2023;Demandantes;Ambos sexos;De 30 a 44 años;13,99999998;
Villaharta;2023;Demandantes;Ambos sexos;De 45 a 64 años;38,33333336;
Villaharta;2023;Demandantes;Ambos sexos;TOTAL;63,83333334;
Villaharta;2024;Demandantes;Hombres;De 16 a 29 años;3,08333333;
Villaharta;2024;Demandantes;Hombres;De 30 a 44 años;4,16666666;
Villaharta;2024;Demandantes;Hombres;De 45 a 64 años;14,16666667;
Villaharta;2024;Demandantes;Hombres;TOTAL;21,41666666;
Villaharta;2024;Demandantes;Mujeres;De 16 a 29 años;6,41666665;
Villaharta;2024;Demandantes;Mujeres;De 30 a 44 años;9;
Villaharta;2024;Demandantes;Mujeres;De 45 a 64 años;16,50000002;
Villaharta;2024;Demandantes;Mujeres;TOTAL;31,91666667;
Villaharta;2024;Demandantes;Ambos sexos;De 16 a 29 años;9,49999998;
Villaharta;2024;Demandantes;Ambos sexos;De 30 a 44 años;13,16666666;
Villaharta;2024;Demandantes;Ambos sexos;De 45 a 64 años;30,66666669;
Villaharta;2024;Demandantes;Ambos sexos;TOTAL;53,33333333;
Villanueva de Córdoba;2022;Demandantes;Hombres;De 16 a 29 años;66,24999998;
Villanueva de Córdoba;2022;Demandantes;Hombres;De 30 a 44 años;48,58333334;
Villanueva de Córdoba;2022;Demandantes;Hombres;De 45 a 64 años;130,25;
Villanueva de Córdoba;2022;Demandantes;Hombres;TOTAL;245,08333332;
Villanueva de Córdoba;2022;Demandantes;Mujeres;De 16 a 29 años;71,25000001;
Villanueva de Córdoba;2022;Demandantes;Mujeres;De 30 a 44 años;110,58333332;
Villanueva de Córdoba;2022;Demandantes;Mujeres;De 45 a 64 años;139,33333335;
Villanueva de Córdoba;2022;Demandantes;Mujeres;TOTAL;321,16666668;
Villanueva de Córdoba;2022;Demandantes;Ambos sexos;De 16 a 29 años;137,49999999;
Villanueva de Córdoba;2022;Demandantes;Ambos sexos;De 30 a 44 años;159,16666666;
Villanueva de Córdoba;2022;Demandantes;Ambos sexos;De 45 a 64 años;269,58333335;
Villanueva de Córdoba;2022;Demandantes;Ambos sexos;TOTAL;566,25;
Villanueva de Córdoba;2023;Demandantes;Hombres;De 16 a 29 años;48,24999999;
Villanueva de Córdoba;2023;Demandantes;Hombres;De 30 a 44 años;47,91666666;
Villanueva de Córdoba;2023;Demandantes;Hombres;De 45 a 64 años;112,66666666;
Villanueva de Córdoba;2023;Demandantes;Hombres;TOTAL;208,83333331;
Villanueva de Córdoba;2023;Demandantes;Mujeres;De 16 a 29 años;62,16666667;
Villanueva de Córdoba;2023;Demandantes;Mujeres;De 30 a 44 años;105,41666665;
Villanueva de Córdoba;2023;Demandantes;Mujeres;De 45 a 64 años;144,66666668;
Villanueva de Córdoba;2023;Demandantes;Mujeres;TOTAL;312,25;
Villanueva de Córdoba;2023;Demandantes;Ambos sexos;De 16 a 29 años;110,41666666;
Villanueva de Córdoba;2023;Demandantes;Ambos sexos;De 30 a 44 años;153,33333331;
Villanueva de Córdoba;2023;Demandantes;Ambos sexos;De 45 a 64 años;257,33333334;
Villanueva de Córdoba;2023;Demandantes;Ambos sexos;TOTAL;521,08333331;
Villanueva de Córdoba;2024;Demandantes;Hombres;De 16 a 29 años;36,58333333;
Villanueva de Córdoba;2024;Demandantes;Hombres;De 30 a 44 años;41,58333332;
Villanueva de Córdoba;2024;Demandantes;Hombres;De 45 a 64 años;95,16666665;
Villanueva de Córdoba;2024;Demandantes;Hombres;TOTAL;173,3333333;
Villanueva de Córdoba;2024;Demandantes;Mujeres;De 16 a 29 años;50,33333331;
Villanueva de Córdoba;2024;Demandantes;Mujeres;De 30 a 44 años;91,24999998;
Villanueva de Córdoba;2024;Demandantes;Mujeres;De 45 a 64 años;137,99999999;
Villanueva de Córdoba;2024;Demandantes;Mujeres;TOTAL;279,58333328;
Villanueva de Córdoba;2024;Demandantes;Ambos sexos;De 16 a 29 años;86,91666664;
Villanueva de Córdoba;2024;Demandantes;Ambos sexos;De 30 a 44 años;132,8333333;
Villanueva de Córdoba;2024;Demandantes;Ambos sexos;De 45 a 64 años;233,16666664;
Villanueva de Córdoba;2024;Demandantes;Ambos sexos;TOTAL;452,91666658;
Villanueva del Duque;2022;Demandantes;Hombres;De 16 a 29 años;8,83333331;
Villanueva del Duque;2022;Demandantes;Hombres;De 30 a 44 años;6,99999999;
Villanueva del Duque;2022;Demandantes;Hombres;De 45 a 64 años;24,24999999;
Villanueva del Duque;2022;Demandantes;Hombres;TOTAL;40,08333329;
Villanueva del Duque;2022;Demandantes;Mujeres;De 16 a 29 años;11,83333332;
Villanueva del Duque;2022;Demandantes;Mujeres;De 30 a 44 años;19,58333333;
Villanueva del Duque;2022;Demandantes;Mujeres;De 45 a 64 años;37,08333335;
Villanueva del Duque;2022;Demandantes;Mujeres;TOTAL;68,5;
Villanueva del Duque;2022;Demandantes;Ambos sexos;De 16 a 29 años;20,66666663;
Villanueva del Duque;2022;Demandantes;Ambos sexos;De 30 a 44 años;26,58333332;
Villanueva del Duque;2022;Demandantes;Ambos sexos;De 45 a 64 años;61,33333334;
Villanueva del Duque;2022;Demandantes;Ambos sexos;TOTAL;108,58333329;
Villanueva del Duque;2023;Demandantes;Hombres;De 16 a 29 años;8,16666667;
Villanueva del Duque;2023;Demandantes;Hombres;De 30 a 44 años;8,16666667;
Villanueva del Duque;2023;Demandantes;Hombres;De 45 a 64 años;19,75000001;
Villanueva del Duque;2023;Demandantes;Hombres;TOTAL;36,08333335;
Villanueva del Duque;2023;Demandantes;Mujeres;De 16 a 29 años;12,83333332;
Villanueva del Duque;2023;Demandantes;Mujeres;De 30 a 44 años;19,08333332;
Villanueva del Duque;2023;Demandantes;Mujeres;De 45 a 64 años;40,16666666;
Villanueva del Duque;2023;Demandantes;Mujeres;TOTAL;72,0833333;
Villanueva del Duque;2023;Demandantes;Ambos sexos;De 16 a 29 años;20,99999999;
Villanueva del Duque;2023;Demandantes;Ambos sexos;De 30 a 44 años;27,24999999;
Villanueva del Duque;2023;Demandantes;Ambos sexos;De 45 a 64 años;59,91666667;
Villanueva del Duque;2023;Demandantes;Ambos sexos;TOTAL;108,16666665;
Villanueva del Duque;2024;Demandantes;Hombres;De 16 a 29 años;3,33333333;
Villanueva del Duque;2024;Demandantes;Hombres;De 30 a 44 años;7,33333333;
Villanueva del Duque;2024;Demandantes;Hombres;De 45 a 64 años;24,41666665;
Villanueva del Duque;2024;Demandantes;Hombres;TOTAL;35,08333331;
Villanueva del Duque;2024;Demandantes;Mujeres;De 16 a 29 años;9,83333333;
Villanueva del Duque;2024;Demandantes;Mujeres;De 30 a 44 años;17,00000001;
Villanueva del Duque;2024;Demandantes;Mujeres;De 45 a 64 años;36,58333332;
Villanueva del Duque;2024;Demandantes;Mujeres;TOTAL;63,41666666;
Villanueva del Duque;2024;Demandantes;Ambos sexos;De 16 a 29 años;13,16666666;
Villanueva del Duque;2024;Demandantes;Ambos sexos;De 30 a 44 años;24,33333334;
Villanueva del Duque;2024;Demandantes;Ambos sexos;De 45 a 64 años;60,99999997;
Villanueva del Duque;2024;Demandantes;Ambos sexos;TOTAL;98,49999997;
Villanueva del Rey;2022;Demandantes;Hombres;De 16 a 29 años;7,16666668;
Villanueva del Rey;2022;Demandantes;Hombres;De 30 a 44 años;9,75;
Villanueva del Rey;2022;Demandantes;Hombres;De 45 a 64 años;20,75;
Villanueva del Rey;2022;Demandantes;Hombres;TOTAL;37,66666668;
Villanueva del Rey;2022;Demandantes;Mujeres;De 16 a 29 años;8,16666666;
Villanueva del Rey;2022;Demandantes;Mujeres;De 30 a 44 años;27,24999999;
Villanueva del Rey;2022;Demandantes;Mujeres;De 45 a 64 años;46;
Villanueva del Rey;2022;Demandantes;Mujeres;TOTAL;81,41666665;
Villanueva del Rey;2022;Demandantes;Ambos sexos;De 16 a 29 años;15,33333334;
Villanueva del Rey;2022;Demandantes;Ambos sexos;De 30 a 44 años;36,99999999;
Villanueva del Rey;2022;Demandantes;Ambos sexos;De 45 a 64 años;66,75;
Villanueva del Rey;2022;Demandantes;Ambos sexos;TOTAL;119,08333333;
Villanueva del Rey;2023;Demandantes;Hombres;De 16 a 29 años;6,58333334;
Villanueva del Rey;2023;Demandantes;Hombres;De 30 a 44 años;7,50000001;
Villanueva del Rey;2023;Demandantes;Hombres;De 45 a 64 años;19,25;
Villanueva del Rey;2023;Demandantes;Hombres;TOTAL;33,33333335;
Villanueva del Rey;2023;Demandantes;Mujeres;De 16 a 29 años;8,49999999;
Villanueva del Rey;2023;Demandantes;Mujeres;De 30 a 44 años;26,41666666;
Villanueva del Rey;2023;Demandantes;Mujeres;De 45 a 64 años;44,74999999;
Villanueva del Rey;2023;Demandantes;Mujeres;TOTAL;79,66666664;
Villanueva del Rey;2023;Demandantes;Ambos sexos;De 16 a 29 años;15,08333333;
Villanueva del Rey;2023;Demandantes;Ambos sexos;De 30 a 44 años;33,91666667;
Villanueva del Rey;2023;Demandantes;Ambos sexos;De 45 a 64 años;63,99999999;
Villanueva del Rey;2023;Demandantes;Ambos sexos;TOTAL;112,99999999;
Villanueva del Rey;2024;Demandantes;Hombres;De 16 a 29 años;7,66666666;
Villanueva del Rey;2024;Demandantes;Hombres;De 30 a 44 años;5,75000001;
Villanueva del Rey;2024;Demandantes;Hombres;De 45 a 64 años;16,16666666;
Villanueva del Rey;2024;Demandantes;Hombres;TOTAL;29,58333333;
Villanueva del Rey;2024;Demandantes;Mujeres;De 16 a 29 años;8,33333333;
Villanueva del Rey;2024;Demandantes;Mujeres;De 30 a 44 años;22,66666667;
Villanueva del Rey;2024;Demandantes;Mujeres;De 45 a 64 años;38,66666668;
Villanueva del Rey;2024;Demandantes;Mujeres;TOTAL;69,66666668;
Villanueva del Rey;2024;Demandantes;Ambos sexos;De 16 a 29 años;15,99999999;
Villanueva del Rey;2024;Demandantes;Ambos sexos;De 30 a 44 años;28,41666668;
Villanueva del Rey;2024;Demandantes;Ambos sexos;De 45 a 64 años;54,83333334;
Villanueva del Rey;2024;Demandantes;Ambos sexos;TOTAL;99,25000001;
Villaralto;2022;Demandantes;Hombres;De 16 a 29 años;6,24999999;
Villaralto;2022;Demandantes;Hombres;De 30 a 44 años;6,08333332;
Villaralto;2022;Demandantes;Hombres;De 45 a 64 años;12,24999999;
Villaralto;2022;Demandantes;Hombres;TOTAL;24,5833333;
Villaralto;2022;Demandantes;Mujeres;De 16 a 29 años;8,58333333;
Villaralto;2022;Demandantes;Mujeres;De 30 a 44 años;15,83333334;
Villaralto;2022;Demandantes;Mujeres;De 45 a 64 años;13,41666666;
Villaralto;2022;Demandantes;Mujeres;TOTAL;37,83333333;
Villaralto;2022;Demandantes;Ambos sexos;De 16 a 29 años;14,83333332;
Villaralto;2022;Demandantes;Ambos sexos;De 30 a 44 años;21,91666666;
Villaralto;2022;Demandantes;Ambos sexos;De 45 a 64 años;25,66666665;
Villaralto;2022;Demandantes;Ambos sexos;TOTAL;62,41666663;
Villaralto;2023;Demandantes;Hombres;De 16 a 29 años;5,58333333;
Villaralto;2023;Demandantes;Hombres;De 30 a 44 años;4,25;
Villaralto;2023;Demandantes;Hombres;De 45 a 64 años;16,00000001;
Villaralto;2023;Demandantes;Hombres;TOTAL;25,83333334;
Villaralto;2023;Demandantes;Mujeres;De 16 a 29 años;6,08333332;
Villaralto;2023;Demandantes;Mujeres;De 30 a 44 años;9,91666668;
Villaralto;2023;Demandantes;Mujeres;De 45 a 64 años;16,41666667;
Villaralto;2023;Demandantes;Mujeres;TOTAL;32,41666667;
Villaralto;2023;Demandantes;Ambos sexos;De 16 a 29 años;11,66666665;
Villaralto;2023;Demandantes;Ambos sexos;De 30 a 44 años;14,16666668;
Villaralto;2023;Demandantes;Ambos sexos;De 45 a 64 años;32,41666668;
Villaralto;2023;Demandantes;Ambos sexos;TOTAL;58,25000001;
Villaralto;2024;Demandantes;Hombres;De 16 a 29 años;3,66666666;
Villaralto;2024;Demandantes;Hombres;De 30 a 44 años;4,33333334;
Villaralto;2024;Demandantes;Hombres;De 45 a 64 años;11,75;
Villaralto;2024;Demandantes;Hombres;TOTAL;19,75;
Villaralto;2024;Demandantes;Mujeres;De 16 a 29 años;4,33333334;
Villaralto;2024;Demandantes;Mujeres;De 30 a 44 años;7,58333333;
Villaralto;2024;Demandantes;Mujeres;De 45 a 64 años;14,08333334;
Villaralto;2024;Demandantes;Mujeres;TOTAL;26,00000001;
Villaralto;2024;Demandantes;Ambos sexos;De 16 a 29 años;8;
Villaralto;2024;Demandantes;Ambos sexos;De 30 a 44 años;11,91666667;
Villaralto;2024;Demandantes;Ambos sexos;De 45 a 64 años;25,83333334;
Villaralto;2024;Demandantes;Ambos sexos;TOTAL;45,75000001;
Villaviciosa de Córdoba;2022;Demandantes;Hombres;De 16 a 29 años;25,33333335;
Villaviciosa de Córdoba;2022;Demandantes;Hombres;De 30 a 44 años;29,24999999;
Villaviciosa de Córdoba;2022;Demandantes;Hombres;De 45 a 64 años;80,75;
Villaviciosa de Córdoba;2022;Demandantes;Hombres;TOTAL;135,33333334;
Villaviciosa de Córdoba;2022;Demandantes;Mujeres;De 16 a 29 años;25,16666667;
Villaviciosa de Córdoba;2022;Demandantes;Mujeres;De 30 a 44 años;53,5;
Villaviciosa de Córdoba;2022;Demandantes;Mujeres;De 45 a 64 años;89,33333333;
Villaviciosa de Córdoba;2022;Demandantes;Mujeres;TOTAL;168;
Villaviciosa de Córdoba;2022;Demandantes;Ambos sexos;De 16 a 29 años;50,50000002;
Villaviciosa de Córdoba;2022;Demandantes;Ambos sexos;De 30 a 44 años;82,74999999;
Villaviciosa de Córdoba;2022;Demandantes;Ambos sexos;De 45 a 64 años;170,08333333;
Villaviciosa de Córdoba;2022;Demandantes;Ambos sexos;TOTAL;303,33333334;
Villaviciosa de Córdoba;2023;Demandantes;Hombres;De 16 a 29 años;21,41666666;
Villaviciosa de Córdoba;2023;Demandantes;Hombres;De 30 a 44 años;23,58333331;
Villaviciosa de Córdoba;2023;Demandantes;Hombres;De 45 a 64 años;72,91666667;
Villaviciosa de Córdoba;2023;Demandantes;Hombres;TOTAL;117,91666664;
Villaviciosa de Córdoba;2023;Demandantes;Mujeres;De 16 a 29 años;23,49999998;
Villaviciosa de Córdoba;2023;Demandantes;Mujeres;De 30 a 44 años;50,83333333;
Villaviciosa de Córdoba;2023;Demandantes;Mujeres;De 45 a 64 años;94,25;
Villaviciosa de Córdoba;2023;Demandantes;Mujeres;TOTAL;168,58333331;
Villaviciosa de Córdoba;2023;Demandantes;Ambos sexos;De 16 a 29 años;44,91666664;
Villaviciosa de Córdoba;2023;Demandantes;Ambos sexos;De 30 a 44 años;74,41666664;
Villaviciosa de Córdoba;2023;Demandantes;Ambos sexos;De 45 a 64 años;167,16666667;
Villaviciosa de Córdoba;2023;Demandantes;Ambos sexos;TOTAL;286,49999995;
Villaviciosa de Córdoba;2024;Demandantes;Hombres;De 16 a 29 años;18,83333332;
Villaviciosa de Córdoba;2024;Demandantes;Hombres;De 30 a 44 años;20,75000001;
Villaviciosa de Córdoba;2024;Demandantes;Hombres;De 45 a 64 años;67,99999998;
Villaviciosa de Córdoba;2024;Demandantes;Hombres;TOTAL;107,58333331;
Villaviciosa de Córdoba;2024;Demandantes;Mujeres;De 16 a 29 años;17,08333333;
Villaviciosa de Córdoba;2024;Demandantes;Mujeres;De 30 a 44 años;41,08333332;
Villaviciosa de Córdoba;2024;Demandantes;Mujeres;De 45 a 64 años;97,83333334;
Villaviciosa de Córdoba;2024;Demandantes;Mujeres;TOTAL;155,99999999;
Villaviciosa de Córdoba;2024;Demandantes;Ambos sexos;De 16 a 29 años;35,91666665;
Villaviciosa de Córdoba;2024;Demandantes;Ambos sexos;De 30 a 44 años;61,83333333;
Villaviciosa de Córdoba;2024;Demandantes;Ambos sexos;De 45 a 64 años;165,83333332;
Villaviciosa de Córdoba;2024;Demandantes;Ambos sexos;TOTAL;263,5833333;
Zuheros;2022;Demandantes;Hombres;De 16 a 29 años;4,25;
Zuheros;2022;Demandantes;Hombres;De 30 a 44 años;0,41666667;
Zuheros;2022;Demandantes;Hombres;De 45 a 64 años;10;
Zuheros;2022;Demandantes;Hombres;TOTAL;14,66666667;
Zuheros;2022;Demandantes;Mujeres;De 16 a 29 años;5,58333334;
Zuheros;2022;Demandantes;Mujeres;De 30 a 44 años;3,66666667;
Zuheros;2022;Demandantes;Mujeres;De 45 a 64 años;9,33333333;
Zuheros;2022;Demandantes;Mujeres;TOTAL;18,58333334;
Zuheros;2022;Demandantes;Ambos sexos;De 16 a 29 años;9,83333334;
Zuheros;2022;Demandantes;Ambos sexos;De 30 a 44 años;4,08333334;
Zuheros;2022;Demandantes;Ambos sexos;De 45 a 64 años;19,33333333;
Zuheros;2022;Demandantes;Ambos sexos;TOTAL;33,25000001;
Zuheros;2023;Demandantes;Hombres;De 16 a 29 años;2,66666666;
Zuheros;2023;Demandantes;Hombres;De 30 a 44 años;1,08333333;
Zuheros;2023;Demandantes;Hombres;De 45 a 64 años;9,91666665;
Zuheros;2023;Demandantes;Hombres;TOTAL;13,66666664;
Zuheros;2023;Demandantes;Mujeres;De 16 a 29 años;5,41666666;
Zuheros;2023;Demandantes;Mujeres;De 30 a 44 años;2,08333333;
Zuheros;2023;Demandantes;Mujeres;De 45 a 64 años;7,83333334;
Zuheros;2023;Demandantes;Mujeres;TOTAL;15,33333333;
Zuheros;2023;Demandantes;Ambos sexos;De 16 a 29 años;8,08333332;
Zuheros;2023;Demandantes;Ambos sexos;De 30 a 44 años;3,16666666;
Zuheros;2023;Demandantes;Ambos sexos;De 45 a 64 años;17,74999999;
Zuheros;2023;Demandantes;Ambos sexos;TOTAL;28,99999997;
Zuheros;2024;Demandantes;Hombres;De 16 a 29 años;3;
Zuheros;2024;Demandantes;Hombres;De 30 a 44 años;0,41666666;
Zuheros;2024;Demandantes;Hombres;De 45 a 64 años;8,16666667;
Zuheros;2024;Demandantes;Hombres;TOTAL;11,58333333;
Zuheros;2024;Demandantes;Mujeres;De 16 a 29 años;1,41666667;
Zuheros;2024;Demandantes;Mujeres;De 30 a 44 años;1,91666667;
Zuheros;2024;Demandantes;Mujeres;De 45 a 64 años;7,66666667;
Zuheros;2024;Demandantes;Mujeres;TOTAL;11,00000001;
Zuheros;2024;Demandantes;Ambos sexos;De 16 a 29 años;4,41666667;
Zuheros;2024;Demandantes;Ambos sexos;De 30 a 44 años;2,33333333;
Zuheros;2024;Demandantes;Ambos sexos;De 45 a 64 años;15,83333334;
Zuheros;2024;Demandantes;Ambos sexos;TOTAL;22,58333334;
Granada;2022;Demandantes;Hombres;De 16 a 29 años;6915,58333335;
Granada;2022;Demandantes;Hombres;De 30 a 44 años;10436,49999946;
Granada;2022;Demandantes;Hombres;De 45 a 64 años;17835,16666654;
Granada;2022;Demandantes;Hombres;TOTAL;35187,24999935;
Granada;2022;Demandantes;Mujeres;De 16 a 29 años;8369,16666634;
Granada;2022;Demandantes;Mujeres;De 30 a 44 años;16514,58333338;
Granada;2022;Demandantes;Mujeres;De 45 a 64 años;21926,66666671;
Granada;2022;Demandantes;Mujeres;TOTAL;46810,41666643;
Granada;2022;Demandantes;Ambos sexos;De 16 a 29 años;15284,74999969;
Granada;2022;Demandantes;Ambos sexos;De 30 a 44 años;26951,08333284;
Granada;2022;Demandantes;Ambos sexos;De 45 a 64 años;39761,83333325;
Granada;2022;Demandantes;Ambos sexos;TOTAL;81997,66666578;
Granada;2023;Demandantes;Hombres;De 16 a 29 años;6442,4999996;
Granada;2023;Demandantes;Hombres;De 30 a 44 años;9279,08333315;
Granada;2023;Demandantes;Hombres;De 45 a 64 años;16917,24999989;
Granada;2023;Demandantes;Hombres;TOTAL;32638,83333264;
Granada;2023;Demandantes;Mujeres;De 16 a 29 años;7593,58333301;
Granada;2023;Demandantes;Mujeres;De 30 a 44 años;15316,25000014;
Granada;2023;Demandantes;Mujeres;De 45 a 64 años;22104,99999999;
Granada;2023;Demandantes;Mujeres;TOTAL;45014,83333314;
Granada;2023;Demandantes;Ambos sexos;De 16 a 29 años;14036,08333261;
Granada;2023;Demandantes;Ambos sexos;De 30 a 44 años;24595,33333329;
Granada;2023;Demandantes;Ambos sexos;De 45 a 64 años;39022,24999988;
Granada;2023;Demandantes;Ambos sexos;TOTAL;77653,66666578;
