Territorio;Anual;Medida;Sexo;Edad;Valor;
Benizalón;2014;Demandantes;Mujeres;TOTAL;9,33333332;
Benizalón;2014;Demandantes;Ambos sexos;De 16 a 29 años;6,16666667;
Benizalón;2014;Demandantes;Ambos sexos;De 30 a 44 años;5,99999999;
Benizalón;2014;Demandantes;Ambos sexos;De 45 a 64 años;8,83333332;
Benizalón;2014;Demandantes;Ambos sexos;TOTAL;20,99999998;
Benizalón;2015;Demandantes;Hombres;De 16 a 29 años;2,24999998;
Benizalón;2015;Demandantes;Hombres;De 30 a 44 años;2,24999999;
Benizalón;2015;Demandantes;Hombres;De 45 a 64 años;6,75;
Benizalón;2015;Demandantes;Hombres;TOTAL;11,24999997;
Benizalón;2015;Demandantes;Mujeres;De 16 a 29 años;4,25000001;
Benizalón;2015;Demandantes;Mujeres;De 30 a 44 años;4,5;
Benizalón;2015;Demandantes;Mujeres;De 45 a 64 años;5;
Benizalón;2015;Demandantes;Mujeres;TOTAL;13,75000001;
Benizalón;2015;Demandantes;Ambos sexos;De 16 a 29 años;6,49999999;
Benizalón;2015;Demandantes;Ambos sexos;De 30 a 44 años;6,74999999;
Benizalón;2015;Demandantes;Ambos sexos;De 45 a 64 años;11,75;
Benizalón;2015;Demandantes;Ambos sexos;TOTAL;24,99999998;
Bentarique;2013;Demandantes;Hombres;De 16 a 29 años;8,41666667;
Bentarique;2013;Demandantes;Hombres;De 30 a 44 años;6,91666667;
Bentarique;2013;Demandantes;Hombres;De 45 a 64 años;7,58333334;
Bentarique;2013;Demandantes;Hombres;TOTAL;22,91666668;
Bentarique;2013;Demandantes;Mujeres;De 16 a 29 años;2,33333334;
Bentarique;2013;Demandantes;Mujeres;De 30 a 44 años;6,75;
Bentarique;2013;Demandantes;Mujeres;De 45 a 64 años;2,83333333;
Bentarique;2013;Demandantes;Mujeres;TOTAL;11,91666667;
Bentarique;2013;Demandantes;Ambos sexos;De 16 a 29 años;10,75000001;
Bentarique;2013;Demandantes;Ambos sexos;De 30 a 44 años;13,66666667;
Bentarique;2013;Demandantes;Ambos sexos;De 45 a 64 años;10,41666667;
Bentarique;2013;Demandantes;Ambos sexos;TOTAL;34,83333335;
Bentarique;2014;Demandantes;Hombres;De 16 a 29 años;7,75000001;
Bentarique;2014;Demandantes;Hombres;De 30 a 44 años;4,99999999;
Bentarique;2014;Demandantes;Hombres;De 45 a 64 años;6,25;
Bentarique;2014;Demandantes;Hombres;TOTAL;19;
Bentarique;2014;Demandantes;Mujeres;De 16 a 29 años;3,16666667;
Bentarique;2014;Demandantes;Mujeres;De 30 a 44 años;5,66666666;
Bentarique;2014;Demandantes;Mujeres;De 45 a 64 años;3,75000001;
Bentarique;2014;Demandantes;Mujeres;TOTAL;12,58333334;
Bentarique;2014;Demandantes;Ambos sexos;De 16 a 29 años;10,91666668;
Bentarique;2014;Demandantes;Ambos sexos;De 30 a 44 años;10,66666665;
Bentarique;2014;Demandantes;Ambos sexos;De 45 a 64 años;10,00000001;
Bentarique;2014;Demandantes;Ambos sexos;TOTAL;31,58333334;
Bentarique;2015;Demandantes;Hombres;De 16 a 29 años;7,16666666;
Bentarique;2015;Demandantes;Hombres;De 30 a 44 años;6,25000001;
Bentarique;2015;Demandantes;Hombres;De 45 a 64 años;5,5;
Bentarique;2015;Demandantes;Hombres;TOTAL;18,91666667;
Bentarique;2015;Demandantes;Mujeres;De 16 a 29 años;2,08333334;
Bentarique;2015;Demandantes;Mujeres;De 30 a 44 años;5,49999999;
Bentarique;2015;Demandantes;Mujeres;De 45 a 64 años;3,58333333;
Bentarique;2015;Demandantes;Mujeres;TOTAL;11,16666666;
Bentarique;2015;Demandantes;Ambos sexos;De 16 a 29 años;9,25;
Bentarique;2015;Demandantes;Ambos sexos;De 30 a 44 años;11,75;
Bentarique;2015;Demandantes;Ambos sexos;De 45 a 64 años;9,08333333;
Bentarique;2015;Demandantes;Ambos sexos;TOTAL;30,08333333;
Berja;2013;Demandantes;Hombres;De 16 a 29 años;223,08333334;
Berja;2013;Demandantes;Hombres;De 30 a 44 años;328,66666664;
Berja;2013;Demandantes;Hombres;De 45 a 64 años;446,49999998;
Berja;2013;Demandantes;Hombres;TOTAL;998,24999996;
Berja;2013;Demandantes;Mujeres;De 16 a 29 años;239,91666666;
Berja;2013;Demandantes;Mujeres;De 30 a 44 años;328,16666669;
Berja;2013;Demandantes;Mujeres;De 45 a 64 años;325,24999999;
Berja;2013;Demandantes;Mujeres;TOTAL;893,33333334;
Berja;2013;Demandantes;Ambos sexos;De 16 a 29 años;463;
Berja;2013;Demandantes;Ambos sexos;De 30 a 44 años;656,83333333;
Berja;2013;Demandantes;Ambos sexos;De 45 a 64 años;771,74999997;
Berja;2013;Demandantes;Ambos sexos;TOTAL;1891,5833333;
Berja;2014;Demandantes;Hombres;De 16 a 29 años;217,58333336;
Berja;2014;Demandantes;Hombres;De 30 a 44 años;302,25000001;
Berja;2014;Demandantes;Hombres;De 45 a 64 años;447,08333334;
Berja;2014;Demandantes;Hombres;TOTAL;966,91666671;
Berja;2014;Demandantes;Mujeres;De 16 a 29 años;244,08333332;
Berja;2014;Demandantes;Mujeres;De 30 a 44 años;335,33333334;
Berja;2014;Demandantes;Mujeres;De 45 a 64 años;329,49999999;
Berja;2014;Demandantes;Mujeres;TOTAL;908,91666665;
Berja;2014;Demandantes;Ambos sexos;De 16 a 29 años;461,66666668;
Berja;2014;Demandantes;Ambos sexos;De 30 a 44 años;637,58333335;
Berja;2014;Demandantes;Ambos sexos;De 45 a 64 años;776,58333333;
Berja;2014;Demandantes;Ambos sexos;TOTAL;1875,83333336;
Berja;2015;Demandantes;Hombres;De 16 a 29 años;196,75;
Berja;2015;Demandantes;Hombres;De 30 a 44 años;281,00000001;
Berja;2015;Demandantes;Hombres;De 45 a 64 años;434,66666667;
Berja;2015;Demandantes;Hombres;TOTAL;912,41666668;
Berja;2015;Demandantes;Mujeres;De 16 a 29 años;249,25000001;
Berja;2015;Demandantes;Mujeres;De 30 a 44 años;343,24999998;
Berja;2015;Demandantes;Mujeres;De 45 a 64 años;335,58333335;
Berja;2015;Demandantes;Mujeres;TOTAL;928,08333334;
Berja;2015;Demandantes;Ambos sexos;De 16 a 29 años;446,00000001;
Berja;2015;Demandantes;Ambos sexos;De 30 a 44 años;624,24999999;
Berja;2015;Demandantes;Ambos sexos;De 45 a 64 años;770,25000002;
Berja;2015;Demandantes;Ambos sexos;TOTAL;1840,50000002;
Canjáyar;2013;Demandantes;Hombres;De 16 a 29 años;26,16666666;
Canjáyar;2013;Demandantes;Hombres;De 30 a 44 años;36,66666666;
Canjáyar;2013;Demandantes;Hombres;De 45 a 64 años;38,50000001;
Canjáyar;2013;Demandantes;Hombres;TOTAL;101,33333333;
Canjáyar;2013;Demandantes;Mujeres;De 16 a 29 años;19,66666665;
Canjáyar;2013;Demandantes;Mujeres;De 30 a 44 años;19,75;
Canjáyar;2013;Demandantes;Mujeres;De 45 a 64 años;9,91666667;
Canjáyar;2013;Demandantes;Mujeres;TOTAL;49,33333332;
Canjáyar;2013;Demandantes;Ambos sexos;De 16 a 29 años;45,83333331;
Canjáyar;2013;Demandantes;Ambos sexos;De 30 a 44 años;56,41666666;
Canjáyar;2013;Demandantes;Ambos sexos;De 45 a 64 años;48,41666668;
Canjáyar;2013;Demandantes;Ambos sexos;TOTAL;150,66666665;
Canjáyar;2014;Demandantes;Hombres;De 16 a 29 años;31;
Canjáyar;2014;Demandantes;Hombres;De 30 a 44 años;31,91666666;
Canjáyar;2014;Demandantes;Hombres;De 45 a 64 años;41,08333332;
Canjáyar;2014;Demandantes;Hombres;TOTAL;103,99999998;
Canjáyar;2014;Demandantes;Mujeres;De 16 a 29 años;21,5;
Canjáyar;2014;Demandantes;Mujeres;De 30 a 44 años;15,5;
Canjáyar;2014;Demandantes;Mujeres;De 45 a 64 años;13;
Canjáyar;2014;Demandantes;Mujeres;TOTAL;50;
Canjáyar;2014;Demandantes;Ambos sexos;De 16 a 29 años;52,5;
Canjáyar;2014;Demandantes;Ambos sexos;De 30 a 44 años;47,41666666;
Canjáyar;2014;Demandantes;Ambos sexos;De 45 a 64 años;54,08333332;
Canjáyar;2014;Demandantes;Ambos sexos;TOTAL;153,99999998;
Canjáyar;2015;Demandantes;Hombres;De 16 a 29 años;26,24999999;
Canjáyar;2015;Demandantes;Hombres;De 30 a 44 años;23;
Canjáyar;2015;Demandantes;Hombres;De 45 a 64 años;40,58333334;
Canjáyar;2015;Demandantes;Hombres;TOTAL;89,83333333;
Canjáyar;2015;Demandantes;Mujeres;De 16 a 29 años;16,91666665;
Canjáyar;2015;Demandantes;Mujeres;De 30 a 44 años;14,25000001;
Canjáyar;2015;Demandantes;Mujeres;De 45 a 64 años;13,33333334;
Canjáyar;2015;Demandantes;Mujeres;TOTAL;44,5;
Canjáyar;2015;Demandantes;Ambos sexos;De 16 a 29 años;43,16666664;
Canjáyar;2015;Demandantes;Ambos sexos;De 30 a 44 años;37,25000001;
Canjáyar;2015;Demandantes;Ambos sexos;De 45 a 64 años;53,91666668;
Canjáyar;2015;Demandantes;Ambos sexos;TOTAL;134,33333333;
Cantoria;2013;Demandantes;Hombres;De 16 a 29 años;43,00000001;
Cantoria;2013;Demandantes;Hombres;De 30 a 44 años;71,66666668;
Cantoria;2013;Demandantes;Hombres;De 45 a 64 años;108,41666666;
Cantoria;2013;Demandantes;Hombres;TOTAL;223,08333335;
Cantoria;2013;Demandantes;Mujeres;De 16 a 29 años;23,75;
Cantoria;2013;Demandantes;Mujeres;De 30 a 44 años;69,83333333;
Cantoria;2013;Demandantes;Mujeres;De 45 a 64 años;31,75;
Cantoria;2013;Demandantes;Mujeres;TOTAL;125,33333333;
Cantoria;2013;Demandantes;Ambos sexos;De 16 a 29 años;66,75000001;
Cantoria;2013;Demandantes;Ambos sexos;De 30 a 44 años;141,50000001;
Cantoria;2013;Demandantes;Ambos sexos;De 45 a 64 años;140,16666666;
Cantoria;2013;Demandantes;Ambos sexos;TOTAL;348,41666668;
Cantoria;2014;Demandantes;Hombres;De 16 a 29 años;44,75;
Cantoria;2014;Demandantes;Hombres;De 30 a 44 años;63,66666667;
Cantoria;2014;Demandantes;Hombres;De 45 a 64 años;107,83333332;
Cantoria;2014;Demandantes;Hombres;TOTAL;216,24999999;
Cantoria;2014;Demandantes;Mujeres;De 16 a 29 años;26,33333333;
Cantoria;2014;Demandantes;Mujeres;De 30 a 44 años;72,25000001;
Cantoria;2014;Demandantes;Mujeres;De 45 a 64 años;42,08333334;
Cantoria;2014;Demandantes;Mujeres;TOTAL;140,66666668;
Cantoria;2014;Demandantes;Ambos sexos;De 16 a 29 años;71,08333333;
Cantoria;2014;Demandantes;Ambos sexos;De 30 a 44 años;135,91666668;
Cantoria;2014;Demandantes;Ambos sexos;De 45 a 64 años;149,91666666;
Cantoria;2014;Demandantes;Ambos sexos;TOTAL;356,91666667;
Cantoria;2015;Demandantes;Hombres;De 16 a 29 años;36,58333333;
Cantoria;2015;Demandantes;Hombres;De 30 a 44 años;49,58333333;
Cantoria;2015;Demandantes;Hombres;De 45 a 64 años;98,08333332;
Cantoria;2015;Demandantes;Hombres;TOTAL;184,24999998;
Cantoria;2015;Demandantes;Mujeres;De 16 a 29 años;26,33333334;
Cantoria;2015;Demandantes;Mujeres;De 30 a 44 años;66,83333336;
Cantoria;2015;Demandantes;Mujeres;De 45 a 64 años;48,74999999;
Cantoria;2015;Demandantes;Mujeres;TOTAL;141,91666669;
Cantoria;2015;Demandantes;Ambos sexos;De 16 a 29 años;62,91666667;
Cantoria;2015;Demandantes;Ambos sexos;De 30 a 44 años;116,41666669;
Cantoria;2015;Demandantes;Ambos sexos;De 45 a 64 años;146,83333331;
Cantoria;2015;Demandantes;Ambos sexos;TOTAL;326,16666667;
Carboneras;2013;Demandantes;Hombres;De 16 a 29 años;100,83333333;
Carboneras;2013;Demandantes;Hombres;De 30 a 44 años;149,16666666;
Carboneras;2013;Demandantes;Hombres;De 45 a 64 años;175,58333334;
Carboneras;2013;Demandantes;Hombres;TOTAL;425,58333333;
Carboneras;2013;Demandantes;Mujeres;De 16 a 29 años;79,58333334;
Carboneras;2013;Demandantes;Mujeres;De 30 a 44 años;155,16666668;
Carboneras;2013;Demandantes;Mujeres;De 45 a 64 años;130,33333334;
Carboneras;2013;Demandantes;Mujeres;TOTAL;365,08333336;
Carboneras;2013;Demandantes;Ambos sexos;De 16 a 29 años;180,41666667;
Carboneras;2013;Demandantes;Ambos sexos;De 30 a 44 años;304,33333334;
Carboneras;2013;Demandantes;Ambos sexos;De 45 a 64 años;305,91666668;
Carboneras;2013;Demandantes;Ambos sexos;TOTAL;790,66666669;
Carboneras;2014;Demandantes;Hombres;De 16 a 29 años;84,66666667;
Carboneras;2014;Demandantes;Hombres;De 30 a 44 años;128,58333333;
Carboneras;2014;Demandantes;Hombres;De 45 a 64 años;164,16666664;
Carboneras;2014;Demandantes;Hombres;TOTAL;377,41666664;
Carboneras;2014;Demandantes;Mujeres;De 16 a 29 años;88,83333335;
Carboneras;2014;Demandantes;Mujeres;De 30 a 44 años;170,33333334;
Carboneras;2014;Demandantes;Mujeres;De 45 a 64 años;143,75;
Carboneras;2014;Demandantes;Mujeres;TOTAL;402,91666669;
Carboneras;2014;Demandantes;Ambos sexos;De 16 a 29 años;173,50000002;
Carboneras;2014;Demandantes;Ambos sexos;De 30 a 44 años;298,91666667;
Carboneras;2014;Demandantes;Ambos sexos;De 45 a 64 años;307,91666664;
Carboneras;2014;Demandantes;Ambos sexos;TOTAL;780,33333333;
Carboneras;2015;Demandantes;Hombres;De 16 a 29 años;88,99999999;
Carboneras;2015;Demandantes;Hombres;De 30 a 44 años;117,08333334;
Carboneras;2015;Demandantes;Hombres;De 45 a 64 años;139,74999999;
Carboneras;2015;Demandantes;Hombres;TOTAL;345,83333332;
Carboneras;2015;Demandantes;Mujeres;De 16 a 29 años;88,74999999;
Carboneras;2015;Demandantes;Mujeres;De 30 a 44 años;161,83333334;
Carboneras;2015;Demandantes;Mujeres;De 45 a 64 años;161,50000001;
Carboneras;2015;Demandantes;Mujeres;TOTAL;412,08333334;
Carboneras;2015;Demandantes;Ambos sexos;De 16 a 29 años;177,74999998;
Carboneras;2015;Demandantes;Ambos sexos;De 30 a 44 años;278,91666668;
Carboneras;2015;Demandantes;Ambos sexos;De 45 a 64 años;301,25;
Carboneras;2015;Demandantes;Ambos sexos;TOTAL;757,91666666;
Castro de Filabres;2013;Demandantes;Hombres;De 16 a 29 años;0,91666667;
Castro de Filabres;2013;Demandantes;Hombres;De 30 a 44 años;1,91666667;
Castro de Filabres;2013;Demandantes;Hombres;De 45 a 64 años;0,5;
Castro de Filabres;2013;Demandantes;Hombres;TOTAL;3,33333334;
Castro de Filabres;2013;Demandantes;Mujeres;De 16 a 29 años;0,25;
Castro de Filabres;2013;Demandantes;Mujeres;De 30 a 44 años;0,33333333;
Castro de Filabres;2013;Demandantes;Mujeres;De 45 a 64 años;1,75;
Castro de Filabres;2013;Demandantes;Mujeres;TOTAL;2,33333333;
Castro de Filabres;2013;Demandantes;Ambos sexos;De 16 a 29 años;1,16666667;
Castro de Filabres;2013;Demandantes;Ambos sexos;De 30 a 44 años;2,25;
Castro de Filabres;2013;Demandantes;Ambos sexos;De 45 a 64 años;2,25;
Castro de Filabres;2013;Demandantes;Ambos sexos;TOTAL;5,66666667;
Castro de Filabres;2014;Demandantes;Hombres;De 16 a 29 años;1,5;
Castro de Filabres;2014;Demandantes;Hombres;De 30 a 44 años;0,5;
Castro de Filabres;2014;Demandantes;Hombres;De 45 a 64 años;0,33333333;
Castro de Filabres;2014;Demandantes;Hombres;TOTAL;2,33333333;
Castro de Filabres;2014;Demandantes;Mujeres;De 16 a 29 años;1,5;
Castro de Filabres;2014;Demandantes;Mujeres;De 30 a 44 años;0,08333333;
Castro de Filabres;2014;Demandantes;Mujeres;De 45 a 64 años;1,66666666;
Castro de Filabres;2014;Demandantes;Mujeres;TOTAL;3,24999999;
Castro de Filabres;2014;Demandantes;Ambos sexos;De 16 a 29 años;3;
Castro de Filabres;2014;Demandantes;Ambos sexos;De 30 a 44 años;0,58333333;
Castro de Filabres;2014;Demandantes;Ambos sexos;De 45 a 64 años;1,99999999;
Castro de Filabres;2014;Demandantes;Ambos sexos;TOTAL;5,58333332;
Castro de Filabres;2015;Demandantes;Hombres;De 16 a 29 años;0,83333333;
Castro de Filabres;2015;Demandantes;Hombres;De 30 a 44 años;0,75;
Castro de Filabres;2015;Demandantes;Hombres;De 45 a 64 años;0,91666666;
Castro de Filabres;2015;Demandantes;Hombres;TOTAL;2,49999999;
Castro de Filabres;2015;Demandantes;Mujeres;De 16 a 29 años;1,91666666;
Castro de Filabres;2015;Demandantes;Mujeres;De 30 a 44 años;1,58333333;
Castro de Filabres;2015;Demandantes;Mujeres;De 45 a 64 años;1,91666666;
Castro de Filabres;2015;Demandantes;Mujeres;TOTAL;5,41666665;
Castro de Filabres;2015;Demandantes;Ambos sexos;De 16 a 29 años;2,74999999;
Castro de Filabres;2015;Demandantes;Ambos sexos;De 30 a 44 años;2,33333333;
Castro de Filabres;2015;Demandantes;Ambos sexos;De 45 a 64 años;2,83333332;
Castro de Filabres;2015;Demandantes;Ambos sexos;TOTAL;7,91666664;
Chercos;2013;Demandantes;Hombres;De 16 a 29 años;2,41666666;
Chercos;2013;Demandantes;Hombres;De 30 a 44 años;11,66666668;
Chercos;2013;Demandantes;Hombres;De 45 a 64 años;5,58333333;
Chercos;2013;Demandantes;Hombres;TOTAL;19,66666667;
Chercos;2013;Demandantes;Mujeres;De 16 a 29 años;3,91666667;
Chercos;2013;Demandantes;Mujeres;De 30 a 44 años;3,75;
Chercos;2013;Demandantes;Mujeres;De 45 a 64 años;1,5;
Chercos;2013;Demandantes;Mujeres;TOTAL;9,16666667;
Chercos;2013;Demandantes;Ambos sexos;De 16 a 29 años;6,33333333;
Chercos;2013;Demandantes;Ambos sexos;De 30 a 44 años;15,41666668;
Chercos;2013;Demandantes;Ambos sexos;De 45 a 64 años;7,08333333;
Chercos;2013;Demandantes;Ambos sexos;TOTAL;28,83333334;
Chercos;2014;Demandantes;Hombres;De 16 a 29 años;4,16666666;
Chercos;2014;Demandantes;Hombres;De 30 a 44 años;6,58333335;
Chercos;2014;Demandantes;Hombres;De 45 a 64 años;5,66666667;
Chercos;2014;Demandantes;Hombres;TOTAL;16,41666668;
Chercos;2014;Demandantes;Mujeres;De 16 a 29 años;3,66666667;
Chercos;2014;Demandantes;Mujeres;De 30 a 44 años;3,75;
Chercos;2014;Demandantes;Mujeres;De 45 a 64 años;1;
Chercos;2014;Demandantes;Mujeres;TOTAL;8,41666667;
Chercos;2014;Demandantes;Ambos sexos;De 16 a 29 años;7,83333333;
Chercos;2014;Demandantes;Ambos sexos;De 30 a 44 años;10,33333335;
Chercos;2014;Demandantes;Ambos sexos;De 45 a 64 años;6,66666667;
Chercos;2014;Demandantes;Ambos sexos;TOTAL;24,83333335;
Chercos;2015;Demandantes;Hombres;De 16 a 29 años;5,5;
Chercos;2015;Demandantes;Hombres;De 30 a 44 años;7,16666666;
Chercos;2015;Demandantes;Hombres;De 45 a 64 años;6,16666667;
Chercos;2015;Demandantes;Hombres;TOTAL;18,83333333;
Chercos;2015;Demandantes;Mujeres;De 16 a 29 años;4,33333333;
Chercos;2015;Demandantes;Mujeres;De 30 a 44 años;4,91666666;
Chercos;2015;Demandantes;Mujeres;De 45 a 64 años;0,58333333;
Chercos;2015;Demandantes;Mujeres;TOTAL;9,83333332;
Chercos;2015;Demandantes;Ambos sexos;De 16 a 29 años;9,83333333;
Chercos;2015;Demandantes;Ambos sexos;De 30 a 44 años;12,08333332;
Chercos;2015;Demandantes;Ambos sexos;De 45 a 64 años;6,75;
Chercos;2015;Demandantes;Ambos sexos;TOTAL;28,66666665;
Chirivel;2013;Demandantes;Hombres;De 16 a 29 años;17,83333333;
Chirivel;2013;Demandantes;Hombres;De 30 a 44 años;22,83333334;
Chirivel;2013;Demandantes;Hombres;De 45 a 64 años;22,00000001;
Chirivel;2013;Demandantes;Hombres;TOTAL;62,66666668;
Chirivel;2013;Demandantes;Mujeres;De 16 a 29 años;14,66666666;
Chirivel;2013;Demandantes;Mujeres;De 30 a 44 años;13,58333335;
Chirivel;2013;Demandantes;Mujeres;De 45 a 64 años;8,99999999;
Chirivel;2013;Demandantes;Mujeres;TOTAL;37,25;
Chirivel;2013;Demandantes;Ambos sexos;De 16 a 29 años;32,49999999;
Chirivel;2013;Demandantes;Ambos sexos;De 30 a 44 años;36,41666669;
Chirivel;2013;Demandantes;Ambos sexos;De 45 a 64 años;31;
Chirivel;2013;Demandantes;Ambos sexos;TOTAL;99,91666668;
Chirivel;2014;Demandantes;Hombres;De 16 a 29 años;18,91666667;
Chirivel;2014;Demandantes;Hombres;De 30 a 44 años;17,08333333;
Chirivel;2014;Demandantes;Hombres;De 45 a 64 años;21,75000001;
Chirivel;2014;Demandantes;Hombres;TOTAL;57,75000001;
Chirivel;2014;Demandantes;Mujeres;De 16 a 29 años;17,41666666;
Chirivel;2014;Demandantes;Mujeres;De 30 a 44 años;14,49999997;
Chirivel;2014;Demandantes;Mujeres;De 45 a 64 años;10,08333333;
Chirivel;2014;Demandantes;Mujeres;TOTAL;41,99999996;
Chirivel;2014;Demandantes;Ambos sexos;De 16 a 29 años;36,33333333;
Chirivel;2014;Demandantes;Ambos sexos;De 30 a 44 años;31,5833333;
Chirivel;2014;Demandantes;Ambos sexos;De 45 a 64 años;31,83333334;
Chirivel;2014;Demandantes;Ambos sexos;TOTAL;99,74999997;
Chirivel;2015;Demandantes;Hombres;De 16 a 29 años;14,33333333;
Chirivel;2015;Demandantes;Hombres;De 30 a 44 años;13,91666665;
Chirivel;2015;Demandantes;Hombres;De 45 a 64 años;18,58333334;
Chirivel;2015;Demandantes;Hombres;TOTAL;46,83333332;
Chirivel;2015;Demandantes;Mujeres;De 16 a 29 años;14,83333333;
Chirivel;2015;Demandantes;Mujeres;De 30 a 44 años;12,66666666;
Chirivel;2015;Demandantes;Mujeres;De 45 a 64 años;7,41666667;
Chirivel;2015;Demandantes;Mujeres;TOTAL;34,91666666;
Chirivel;2015;Demandantes;Ambos sexos;De 16 a 29 años;29,16666666;
Chirivel;2015;Demandantes;Ambos sexos;De 30 a 44 años;26,58333331;
Chirivel;2015;Demandantes;Ambos sexos;De 45 a 64 años;26,00000001;
Chirivel;2015;Demandantes;Ambos sexos;TOTAL;81,74999998;
Cóbdar;2013;Demandantes;Hombres;De 16 a 29 años;3,16666666;
Cóbdar;2013;Demandantes;Hombres;De 30 a 44 años;1,25;
Cóbdar;2013;Demandantes;Hombres;De 45 a 64 años;4,16666665;
Cóbdar;2013;Demandantes;Hombres;TOTAL;8,58333331;
Cóbdar;2013;Demandantes;Mujeres;De 16 a 29 años;1,58333333;
Cóbdar;2013;Demandantes;Mujeres;De 30 a 44 años;2,66666667;
Cóbdar;2013;Demandantes;Mujeres;De 45 a 64 años;0,58333333;
Cóbdar;2013;Demandantes;Mujeres;TOTAL;4,83333333;
Cóbdar;2013;Demandantes;Ambos sexos;De 16 a 29 años;4,74999999;
Cóbdar;2013;Demandantes;Ambos sexos;De 30 a 44 años;3,91666667;
Cóbdar;2013;Demandantes;Ambos sexos;De 45 a 64 años;4,74999998;
Cóbdar;2013;Demandantes;Ambos sexos;TOTAL;13,41666664;
Cóbdar;2014;Demandantes;Hombres;De 16 a 29 años;3,41666667;
Cóbdar;2014;Demandantes;Hombres;De 30 a 44 años;2,58333333;
Cóbdar;2014;Demandantes;Hombres;De 45 a 64 años;3,58333334;
Cóbdar;2014;Demandantes;Hombres;TOTAL;9,58333334;
Cóbdar;2014;Demandantes;Mujeres;De 16 a 29 años;1,75;
Cóbdar;2014;Demandantes;Mujeres;De 30 a 44 años;0,91666667;
Cóbdar;2014;Demandantes;Mujeres;De 45 a 64 años;0,91666667;
Cóbdar;2014;Demandantes;Mujeres;TOTAL;3,58333334;
Cóbdar;2014;Demandantes;Ambos sexos;De 16 a 29 años;5,16666667;
Cóbdar;2014;Demandantes;Ambos sexos;De 30 a 44 años;3,5;
Cóbdar;2014;Demandantes;Ambos sexos;De 45 a 64 años;4,50000001;
Cóbdar;2014;Demandantes;Ambos sexos;TOTAL;13,16666668;
Cóbdar;2015;Demandantes;Hombres;De 16 a 29 años;1,91666666;
Cóbdar;2015;Demandantes;Hombres;De 30 a 44 años;3,33333333;
Cóbdar;2015;Demandantes;Hombres;De 45 a 64 años;3,25;
Cóbdar;2015;Demandantes;Hombres;TOTAL;8,49999999;
Cóbdar;2015;Demandantes;Mujeres;De 16 a 29 años;2,41666666;
Cóbdar;2015;Demandantes;Mujeres;De 30 a 44 años;2,16666666;
Cóbdar;2015;Demandantes;Mujeres;De 45 a 64 años;1,16666667;
Cóbdar;2015;Demandantes;Mujeres;TOTAL;5,74999999;
Cóbdar;2015;Demandantes;Ambos sexos;De 16 a 29 años;4,33333332;
Cóbdar;2015;Demandantes;Ambos sexos;De 30 a 44 años;5,49999999;
Cóbdar;2015;Demandantes;Ambos sexos;De 45 a 64 años;4,41666667;
Cóbdar;2015;Demandantes;Ambos sexos;TOTAL;14,24999998;
Cuevas del Almanzora;2013;Demandantes;Hombres;De 16 a 29 años;121,49999999;
Cuevas del Almanzora;2013;Demandantes;Hombres;De 30 a 44 años;301,50000003;
Cuevas del Almanzora;2013;Demandantes;Hombres;De 45 a 64 años;304,49999999;
Cuevas del Almanzora;2013;Demandantes;Hombres;TOTAL;727,50000001;
Cuevas del Almanzora;2013;Demandantes;Mujeres;De 16 a 29 años;141,41666668;
Cuevas del Almanzora;2013;Demandantes;Mujeres;De 30 a 44 años;272,66666667;
Cuevas del Almanzora;2013;Demandantes;Mujeres;De 45 a 64 años;217,83333333;
Cuevas del Almanzora;2013;Demandantes;Mujeres;TOTAL;631,91666668;
Cuevas del Almanzora;2013;Demandantes;Ambos sexos;De 16 a 29 años;262,91666667;
Cuevas del Almanzora;2013;Demandantes;Ambos sexos;De 30 a 44 años;574,1666667;
Cuevas del Almanzora;2013;Demandantes;Ambos sexos;De 45 a 64 años;522,33333332;
Cuevas del Almanzora;2013;Demandantes;Ambos sexos;TOTAL;1359,41666669;
Cuevas del Almanzora;2014;Demandantes;Hombres;De 16 a 29 años;122,99999998;
Cuevas del Almanzora;2014;Demandantes;Hombres;De 30 a 44 años;284,83333336;
Cuevas del Almanzora;2014;Demandantes;Hombres;De 45 a 64 años;306,16666667;
Cuevas del Almanzora;2014;Demandantes;Hombres;TOTAL;714,00000001;
Cuevas del Almanzora;2014;Demandantes;Mujeres;De 16 a 29 años;135,91666668;
Cuevas del Almanzora;2014;Demandantes;Mujeres;De 30 a 44 años;286,58333332;
Cuevas del Almanzora;2014;Demandantes;Mujeres;De 45 a 64 años;231,49999998;
Cuevas del Almanzora;2014;Demandantes;Mujeres;TOTAL;653,99999998;
Cuevas del Almanzora;2014;Demandantes;Ambos sexos;De 16 a 29 años;258,91666666;
Cuevas del Almanzora;2014;Demandantes;Ambos sexos;De 30 a 44 años;571,41666668;
Cuevas del Almanzora;2014;Demandantes;Ambos sexos;De 45 a 64 años;537,66666665;
Cuevas del Almanzora;2014;Demandantes;Ambos sexos;TOTAL;1367,99999999;
Cuevas del Almanzora;2015;Demandantes;Hombres;De 16 a 29 años;122,58333333;
Cuevas del Almanzora;2015;Demandantes;Hombres;De 30 a 44 años;245,3333333;
Cuevas del Almanzora;2015;Demandantes;Hombres;De 45 a 64 años;266,16666664;
Cuevas del Almanzora;2015;Demandantes;Hombres;TOTAL;634,08333327;
Cuevas del Almanzora;2015;Demandantes;Mujeres;De 16 a 29 años;142,91666664;
