Lugar de residencia;Anual;Sexo;Medida;Valor;
Alcaracejos;1997;Hombres;Crecimiento vegetativo;-9;
Alcaracejos;1997;Mujeres;Crecimiento vegetativo;-14;
Alcaracejos;1998;Ambos sexos;Crecimiento vegetativo;-4;
Alcaracejos;1998;Hombres;Crecimiento vegetativo;-3;
Alcaracejos;1998;Mujeres;Crecimiento vegetativo;-1;
Alcaracejos;1999;Ambos sexos;Crecimiento vegetativo;-6;
Alcaracejos;1999;Hombres;Crecimiento vegetativo;-1;
Alcaracejos;1999;Mujeres;Crecimiento vegetativo;-5;
Alcaracejos;2000;Ambos sexos;Crecimiento vegetativo;-16;
Alcaracejos;2000;Hombres;Crecimiento vegetativo;-10;
Alcaracejos;2000;Mujeres;Crecimiento vegetativo;-6;
Alcaracejos;2001;Ambos sexos;Crecimiento vegetativo;-18;
Alcaracejos;2001;Hombres;Crecimiento vegetativo;-10;
Alcaracejos;2001;Mujeres;Crecimiento vegetativo;-8;
Alcaracejos;2002;Ambos sexos;Crecimiento vegetativo;-18;
Alcaracejos;2002;Hombres;Crecimiento vegetativo;-7;
Alcaracejos;2002;Mujeres;Crecimiento vegetativo;-11;
Alcaracejos;2003;Ambos sexos;Crecimiento vegetativo;-15;
Alcaracejos;2003;Hombres;Crecimiento vegetativo;-8;
Alcaracejos;2003;Mujeres;Crecimiento vegetativo;-7;
Alcaracejos;2004;Ambos sexos;Crecimiento vegetativo;-17;
Alcaracejos;2004;Hombres;Crecimiento vegetativo;-8;
Alcaracejos;2004;Mujeres;Crecimiento vegetativo;-9;
Alcaracejos;2005;Ambos sexos;Crecimiento vegetativo;-10;
Alcaracejos;2005;Hombres;Crecimiento vegetativo;-6;
Alcaracejos;2005;Mujeres;Crecimiento vegetativo;-4;
Alcaracejos;2006;Ambos sexos;Crecimiento vegetativo;-18;
Alcaracejos;2006;Hombres;Crecimiento vegetativo;-7;
Alcaracejos;2006;Mujeres;Crecimiento vegetativo;-11;
Alcaracejos;2007;Ambos sexos;Crecimiento vegetativo;-5;
Alcaracejos;2007;Hombres;Crecimiento vegetativo;1;
Alcaracejos;2007;Mujeres;Crecimiento vegetativo;-6;
Alcaracejos;2008;Ambos sexos;Crecimiento vegetativo;-19;
Alcaracejos;2008;Hombres;Crecimiento vegetativo;-11;
Alcaracejos;2008;Mujeres;Crecimiento vegetativo;-8;
Alcaracejos;2009;Ambos sexos;Crecimiento vegetativo;-31;
Alcaracejos;2009;Hombres;Crecimiento vegetativo;-13;
Alcaracejos;2009;Mujeres;Crecimiento vegetativo;-18;
Alcaracejos;2010;Ambos sexos;Crecimiento vegetativo;-23;
Alcaracejos;2010;Hombres;Crecimiento vegetativo;-13;
Alcaracejos;2010;Mujeres;Crecimiento vegetativo;-10;
Alcaracejos;2011;Ambos sexos;Crecimiento vegetativo;-28;
Alcaracejos;2011;Hombres;Crecimiento vegetativo;-13;
Alcaracejos;2011;Mujeres;Crecimiento vegetativo;-15;
Alcaracejos;2012;Ambos sexos;Crecimiento vegetativo;-20;
Alcaracejos;2012;Hombres;Crecimiento vegetativo;-10;
Alcaracejos;2012;Mujeres;Crecimiento vegetativo;-10;
Alcaracejos;2013;Ambos sexos;Crecimiento vegetativo;-19;
Alcaracejos;2013;Hombres;Crecimiento vegetativo;-10;
Alcaracejos;2013;Mujeres;Crecimiento vegetativo;-9;
Alcaracejos;2014;Ambos sexos;Crecimiento vegetativo;-14;
Alcaracejos;2014;Hombres;Crecimiento vegetativo;-4;
Alcaracejos;2014;Mujeres;Crecimiento vegetativo;-10;
Alcaracejos;2015;Ambos sexos;Crecimiento vegetativo;-16;
Alcaracejos;2015;Hombres;Crecimiento vegetativo;-6;
Alcaracejos;2015;Mujeres;Crecimiento vegetativo;-10;
