Lugar de residencia;Anual;Sexo;Medida;Valor;
Aldeaquemada;2003;Ambos sexos;Crecimiento vegetativo;1;
Aldeaquemada;2003;Hombres;Crecimiento vegetativo;2;
Aldeaquemada;2003;Mujeres;Crecimiento vegetativo;-1;
Aldeaquemada;2004;Ambos sexos;Crecimiento vegetativo;-9;
Aldeaquemada;2004;Hombres;Crecimiento vegetativo;-5;
Aldeaquemada;2004;Mujeres;Crecimiento vegetativo;-4;
Aldeaquemada;2005;Ambos sexos;Crecimiento vegetativo;-5;
Aldeaquemada;2005;Hombres;Crecimiento vegetativo;-3;
Aldeaquemada;2005;Mujeres;Crecimiento vegetativo;-2;
Aldeaquemada;2006;Ambos sexos;Crecimiento vegetativo;1;
Aldeaquemada;2006;Hombres;Crecimiento vegetativo;0;
Aldeaquemada;2006;Mujeres;Crecimiento vegetativo;1;
Aldeaquemada;2007;Ambos sexos;Crecimiento vegetativo;-11;
Aldeaquemada;2007;Hombres;Crecimiento vegetativo;-10;
Aldeaquemada;2007;Mujeres;Crecimiento vegetativo;-1;
Aldeaquemada;2008;Ambos sexos;Crecimiento vegetativo;-6;
Aldeaquemada;2008;Hombres;Crecimiento vegetativo;-3;
Aldeaquemada;2008;Mujeres;Crecimiento vegetativo;-3;
Aldeaquemada;2009;Ambos sexos;Crecimiento vegetativo;2;
Aldeaquemada;2009;Hombres;Crecimiento vegetativo;1;
Aldeaquemada;2009;Mujeres;Crecimiento vegetativo;1;
Aldeaquemada;2010;Ambos sexos;Crecimiento vegetativo;-6;
Aldeaquemada;2010;Hombres;Crecimiento vegetativo;-2;
Aldeaquemada;2010;Mujeres;Crecimiento vegetativo;-4;
Aldeaquemada;2011;Ambos sexos;Crecimiento vegetativo;-8;
Aldeaquemada;2011;Hombres;Crecimiento vegetativo;-4;
Aldeaquemada;2011;Mujeres;Crecimiento vegetativo;-4;
Aldeaquemada;2012;Ambos sexos;Crecimiento vegetativo;-6;
Aldeaquemada;2012;Hombres;Crecimiento vegetativo;-2;
Aldeaquemada;2012;Mujeres;Crecimiento vegetativo;-4;
Aldeaquemada;2013;Ambos sexos;Crecimiento vegetativo;-3;
Aldeaquemada;2013;Hombres;Crecimiento vegetativo;-2;
Aldeaquemada;2013;Mujeres;Crecimiento vegetativo;-1;
Aldeaquemada;2014;Ambos sexos;Crecimiento vegetativo;-5;
Aldeaquemada;2014;Hombres;Crecimiento vegetativo;-1;
Aldeaquemada;2014;Mujeres;Crecimiento vegetativo;-4;
Aldeaquemada;2015;Ambos sexos;Crecimiento vegetativo;-6;
Aldeaquemada;2015;Hombres;Crecimiento vegetativo;0;
Aldeaquemada;2015;Mujeres;Crecimiento vegetativo;-6;
Aldeaquemada;2016;Ambos sexos;Crecimiento vegetativo;-10;
Aldeaquemada;2016;Hombres;Crecimiento vegetativo;-6;
Aldeaquemada;2016;Mujeres;Crecimiento vegetativo;-4;
Aldeaquemada;2017;Ambos sexos;Crecimiento vegetativo;-4;
Aldeaquemada;2017;Hombres;Crecimiento vegetativo;0;
Aldeaquemada;2017;Mujeres;Crecimiento vegetativo;-4;
Aldeaquemada;2018;Ambos sexos;Crecimiento vegetativo;-5;
Aldeaquemada;2018;Hombres;Crecimiento vegetativo;-3;
Aldeaquemada;2018;Mujeres;Crecimiento vegetativo;-2;
Aldeaquemada;2019;Ambos sexos;Crecimiento vegetativo;-5;
Aldeaquemada;2019;Hombres;Crecimiento vegetativo;-1;
Aldeaquemada;2019;Mujeres;Crecimiento vegetativo;-4;
Aldeaquemada;2020;Ambos sexos;Crecimiento vegetativo;-5;
Aldeaquemada;2020;Hombres;Crecimiento vegetativo;-4;
Aldeaquemada;2020;Mujeres;Crecimiento vegetativo;-1;
Aldeaquemada;2021;Ambos sexos;Crecimiento vegetativo;-5;
Aldeaquemada;2021;Hombres;Crecimiento vegetativo;-2;
Aldeaquemada;2021;Mujeres;Crecimiento vegetativo;-3;
Aldeaquemada;2022;Ambos sexos;Crecimiento vegetativo;-5;
Aldeaquemada;2022;Hombres;Crecimiento vegetativo;-3;
Aldeaquemada;2022;Mujeres;Crecimiento vegetativo;-2;
